SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
20,1,The nuts mixed Liam,Non-sensible,down,down,1,3.66494202614,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Mike ate the steak,Sensible,down,down,1,0.926782131195,2,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,The bike kicked Matt,Non-sensible,up,up,1,3.62248206139,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Jack drank the beer,Sensible,down,down,1,0.827113866806,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Leo carried the wallet,Sensible,down,down,1,1.2734079361,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Beth took the photo,Sensible,up,up,1,1.60665893555,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Luke fixed the radio,Sensible,up,up,1,0.740405082703,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,The hedge jumped Sara,Non-sensible,up,up,1,0.717788934708,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Ian mailed the invite,Sensible,down,down,1,1.22320413589,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,I drew the map,Sklar_filler,up,up,1,1.05998587608,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Fred chopped the carrots,Sensible,up,up,1,0.865753889084,2,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,I threw the peas,Sklar_control_A,down,down,1,0.809903144836,2,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,The beer drank Jack,Non-sensible,down,down,1,0.906753063202,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Zoe paid the debt,Sensible,down,down,1,1.01017808914,2,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,The debt paid Zoe,Non-sensible,down,down,1,0.956910848618,3,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,I broke the hat,Sklar_violation,down,down,1,0.84951877594,3,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,I liked the dance,Sklar_control_A,down,down,1,0.866122961044,3,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,I threw the bread,Sklar_filler,down,down,1,0.782516002655,3,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,The lever pulled Hugh,Non-sensible,up,up,1,1.05978417397,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,The potatoes mashed Will,Non-sensible,down,down,1,1.0736849308,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
20,1,Luke climbed the hill,Sensible,down,down,1,1.15663099289,1,2015_Oct_23_0916,60.0110455816,CFS popping time,001,,
