SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
19,1,I tied the chasm,Sklar_violation,up,up,1,1.18313598633,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,I scrubbed the thunder,Sklar_violation,up,up,1,1.43440890312,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,Erin crushed the garlic,Sensible,down,down,1,1.27766704559,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,Tom whisked the cream,Sensible,down,down,1,1.52853798866,3,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,The gum swallowed Owen,Non-sensible,down,down,1,1.32773900032,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,I watered the ground,Sklar_control_A,down,down,1,1.22269916534,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,Liz sliced the tomato,Sensible,up,up,1,1.0109000206,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,Fred lent the car,Sensible,up,up,1,0.916977882385,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,I swallowed the food,Sklar_control_B,down,down,1,1.03460097313,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,I fried the shirt,Sklar_violation,up,up,1,1.19904088974,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,The puzzle solved Joe,Non-sensible,up,up,1,1.11257004738,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,The portrait painted Jay,Non-sensible,up,up,1,1.08150601387,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,The dessert served Fred,Non-sensible,down,down,1,1.01855492592,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,Ian labeled the box,Sensible,up,up,1,0.998229980469,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,I tied the shoelace,Sklar_control_B,down,down,1,0.787067890167,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,Tim sniffed the perfume,Sensible,down,down,1,0.799271821976,1,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,I washed the cup,Sklar_filler,up,up,1,1.22256398201,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
19,1,The paper cut Jon,Non-sensible,up,up,1,0.877547979355,2,2015_Oct_22_1106,84.9727110286,CFS popping time,001,,
