SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
7,1,The plants watered Luke,Non-sensible,up,up,1,1.59911203384,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,Ben got the radio,Sensible,up,up,1,2.07725596428,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The rope pulled Andy,Non-sensible,up,up,1,1.70411992073,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,Liz weighed the sugar,Sensible,up,up,1,2.24495315552,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The thread measured Amy,Non-sensible,up,up,1,1.55985188484,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I shaved the glue,Sklar_violation,up,up,1,2.09287691116,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The fur stroked Rob,Non-sensible,down,down,1,1.74012088776,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The book read Sean,Non-sensible,down,down,1,1.99870610237,3,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The photo took Beth,Non-sensible,up,up,1,1.95172595978,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I fried the squash,Sklar_control_B,up,up,1,1.79481101036,3,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The spoon licked Will,Non-sensible,up,up,1,1.59897994995,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I wore the gloves,Sklar_control_B,down,down,1,1.62235307693,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I laundered the refrigerator,Sklar_violation,down,down,1,1.30094790459,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The trolley pushed Matt,Non-sensible,up,up,1,2.06933116913,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I moved the hat,Sklar_control_A,up,up,1,2.75170683861,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The bowl scrubbed Liz,Non-sensible,up,up,1,2.24492788315,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The onion sliced Liam,Non-sensible,up,up,1,3.05740904808,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I threw the bread,Sklar_filler,down,down,1,6.54978704453,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The dress wore Kate,Non-sensible,down,down,1,6.93853616714,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I changed the computer,Sklar_filler,up,up,1,5.18198990822,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,The folder carried Dan,Non-sensible,up,None,0,None,1,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
7,1,I gathered the shower,Sklar_violation,up,up,1,5.53489279747,2,2015_Oct_08_0903,85.0037087628,CFS popping time,001,,
