SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
22,1,I interviewed the woman,Sklar_control_B,down,down,1,1.32793903351,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Hugh dialed the hotline,Sensible,down,down,1,1.5361161232,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The bed sold Jay,Non-sensible,up,up,1,2.11636281013,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The plants watered Luke,Non-sensible,down,down,1,1.51596713066,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I liked the dance,Sklar_control_A,up,up,1,0.963968992233,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Dan whisked the eggs,Sensible,down,down,1,1.2225189209,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The report filed Ian,Non-sensible,up,up,1,1.41073513031,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I wore the vest,Sklar_filler,down,down,1,1.01866102219,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I turned up the volume,Sklar_control_B,up,up,1,1.38755702972,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Mike paid the bill,Sensible,up,up,1,1.27745699883,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I interviewed the vinegar,Sklar_violation,up,up,1,1.18348383904,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Lily got the kettle,Sensible,down,down,1,0.927884101868,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I warmed up the food,Sklar_filler,up,up,1,1.29347109795,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Mark washed the dishes,Sensible,down,down,1,0.916842937469,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The sweets offered Tom,Non-sensible,up,up,1,1.50482797623,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I found the exercise,Sklar_filler,down,down,1,1.08159399033,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Max searched the internet,Sensible,down,down,1,1.13619112968,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The button pushed Ian,Non-sensible,down,down,1,0.846354961395,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Kate built the house,Sensible,down,down,1,1.22280097008,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Jane licked the plate,Sensible,down,down,1,1.0817630291,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Erin posted the card,Sensible,down,down,1,1.65371203423,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I cut the wine,Sklar_violation,down,down,1,0.951492071152,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The desk wiped Lucy,Non-sensible,up,up,1,1.97532510757,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I lifted the hammer,Sklar_control_A,down,down,1,1.34032988548,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Emma pulled the rope,Sensible,down,down,1,1.95964813232,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Tom offered the sweets,Sensible,up,up,1,1.43438506126,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I wiped the steam ,Sklar_control_A,up,up,1,1.13626790047,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I bought the clothes,Sklar_filler,down,down,1,1.10514998436,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Jack posted the gift,Sensible,up,up,1,1.38723897934,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I planted the hammer,Sklar_violation,down,down,1,0.880776882172,3,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I woke up the steam,Sklar_violation,down,down,1,1.28059196472,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The hotline dialed Hugh,Non-sensible,up,up,1,1.4812939167,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,I shaved the head,Sklar_control_B,up,up,1,1.78739905357,1,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,Leo passed the salt,Sensible,up,up,1,0.799175024033,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
22,1,The ball squeezed Josh,Non-sensible,up,up,1,1.03450798988,2,2015_Oct_26_0907,85.0542145831,CFS popping time,001,,
