SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
38,1,Erin crushed the garlic,Sensible,down,down,1,3.03388690948,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The report filed Ian,Non-sensible,up,None,0,None,0,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Ian labeled the box,Sensible,up,up,1,7.93422198296,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I painted the building,Sklar_filler,down,up,0,5.52744698524,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I heard the sound,Sklar_filler,down,down,1,3.36309599876,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I ironed the clothes,Sklar_control_B,down,down,1,2.90375304222,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,John carried the kettle,Sensible,up,down,0,6.68762207031,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The house dusted Alex,Non-sensible,up,up,1,5.29950809479,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The garlic crushed Erin,Non-sensible,down,down,1,3.88079714775,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The plate licked Jane,Non-sensible,up,down,0,3.66929101944,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Beth took the photo,Sensible,up,down,0,3.30024409294,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Andy pulled the rope,Sensible,up,down,0,3.81023192406,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The fence jumped Jon,Non-sensible,up,down,0,4.30408906937,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Mike paid the bill,Sensible,down,down,1,3.95158791542,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The onion sliced Liam,Non-sensible,up,down,0,2.14758586884,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I turned off the door,Sklar_violation,up,down,0,4.38242602348,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Dan carried the folder,Sensible,up,down,0,3.606361866,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I photographed the river,Sklar_control_A,up,down,0,7.29133701324,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Jack mixed the fruits,Sensible,down,down,1,1.37151789665,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Hugh pulled the lever,Sensible,up,down,0,5.15089297295,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Sean read the book,Sensible,down,down,1,3.18275904655,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I opened the refrigerator,Sklar_control_A,up,down,0,4.0294110775,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The puzzle solved Joe,Non-sensible,up,down,0,3.64561605453,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Rob mailed the parcel,Sensible,down,down,1,5.95090389252,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I sweetened the chocolate milk ,Sklar_filler,up,down,0,5.41766786575,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I sold the diamond,Sklar_control_A,down,down,1,4.56297802925,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I bought the clothes,Sklar_filler,down,down,1,3.5749797821,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Hugh kissed the rose,Sensible,down,down,1,2.79864597321,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The thread measured Amy,Non-sensible,down,down,1,3.4883749485,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I baked the pie,Sklar_filler,up,down,0,3.7629570961,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The ball squeezed Josh,Non-sensible,up,down,0,3.88844704628,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I laundered the scarf,Sklar_control_B,down,down,1,3.10448789597,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Tim pulled the handle,Sensible,down,down,1,6.45550394058,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Ben chewed the toffee,Sensible,up,up,1,4.61773085594,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I cut the bread,Sklar_control_B,up,up,1,3.65325379372,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The turnip mashed Ella,Non-sensible,down,down,1,4.56291890144,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Matt pushed the trolley,Sensible,up,up,1,3.51531887054,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Emma pulled the rope,Sensible,down,down,1,2.82244491577,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I made the coffee,Sklar_control_A,up,up,1,2.54007792473,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Jack posted the gift,Sensible,up,up,1,4.33520197868,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The pillow hugged Kate,Non-sensible,down,down,1,3.86488199234,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The toffee chewed Ben,Non-sensible,down,down,1,5.69195103645,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Jay squeezed the lemon,Sensible,up,up,1,4.36354207993,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Liz sliced the tomato,Sensible,up,up,1,4.68033981323,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I sewed the sock,Sklar_control_B,up,up,1,3.76320385933,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I lifted the squash,Sklar_filler,down,down,1,3.06528282166,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I broke the hat,Sklar_violation,down,down,1,2.80627989769,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Carl brushed the teeth,Sensible,down,down,1,1.67749214172,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The pan washed Beth,Non-sensible,down,down,1,2.8222630024,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I saw the light,Sklar_filler,up,up,1,3.72413897514,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Tim ate the ham,Sensible,up,up,1,3.08876514435,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Jen searched the room,Sensible,up,up,1,3.18247485161,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The potatoes mashed Will,Non-sensible,down,down,1,2.30474281311,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I warmed up the food,Sklar_filler,down,down,1,2.0459959507,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Ryan painted the picture,Sensible,up,up,1,2.92751693726,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Jen weighed the flour,Sensible,up,up,1,2.69205594063,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The rice stored Fred,Non-sensible,down,down,1,2.77510905266,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The sofa sold Carl,Non-sensible,down,down,1,4.49226808548,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Fred lent the car,Sensible,up,up,1,2.80941510201,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Jen fixed the laptop,Sensible,up,up,1,3.60961914062,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I dug the well,Sklar_control_B,up,up,1,4.4687230587,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The mirror kissed Max,Non-sensible,down,down,1,3.53880906105,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I cleaned the floor,Sklar_filler,down,down,1,4.49237298965,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The trolley pushed Matt,Non-sensible,up,up,1,3.51549386978,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I imagined the border,Sklar_filler,up,up,1,2.77541899681,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The hospital visited Tom,Non-sensible,down,down,1,2.49301195145,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The milk sniffed Phil,Non-sensible,down,down,1,2.94765305519,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The hotline dialed Hugh,Non-sensible,up,up,1,5.95055294037,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I shampooed the key,Sklar_violation,up,up,1,2.26853108406,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The story wrote Ewan,Non-sensible,down,down,1,3.26914811134,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I cut the wine,Sklar_violation,up,up,1,2.71210503578,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The rules taught Josh,Non-sensible,down,down,1,2.9474811554,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The handle pulled Tim,Non-sensible,up,up,1,2.30453109741,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,The parcel mailed Rob,Non-sensible,down,down,1,3.62185287476,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I planted the plant,Sklar_control_B,up,up,1,1.99890518188,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Liam sliced the onion,Sensible,up,up,1,4.38221621513,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I drew the map,Sklar_filler,up,up,1,2.21064400673,1,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I washed the dance,Sklar_violation,up,up,1,2.7045609951,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Josh crushed the ice,Sensible,up,up,1,3.69245314598,2,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,Sara jumped the hedge,Sensible,down,down,1,2.88018703461,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
38,1,I spilled the moon,Sklar_violation,up,up,1,2.0458650589,3,2015_Nov_16_1304,84.9596298832,CFS popping time,001,,
