SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
53,1,The fence jumped Jon,Non-sensible,up,up,1,1.44685006142,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I met the woman,Sklar_filler,up,up,1,1.17630004883,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The lorry dented Lily,Non-sensible,up,up,1,1.63509893417,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I bought the shoe lace,Sklar_filler,down,down,1,1.51757001877,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Ewan wrote the story,Sensible,up,up,1,1.49020695686,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Mike paid the bill,Sensible,up,up,1,1.3058757782,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The salt passed Leo,Non-sensible,up,up,1,1.07063102722,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I heard the thunder,Sklar_control_A,up,up,1,1.27048110962,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The perfume sniffed Tim,Non-sensible,up,up,1,1.09435606003,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I folded the vest,Sklar_control_B,down,down,1,1.58790588379,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I turned off the door,Sklar_violation,up,up,1,1.01184296608,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I locked the cabinet,Sklar_control_B,up,up,1,1.02881193161,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Erin posted the card,Sensible,up,up,1,1.05517196655,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I cooked the rice,Sklar_control_A,down,down,1,1.29076123238,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I sold the string,Sklar_filler,up,up,1,1.2168340683,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Leo stored the wine,Sensible,up,up,1,1.3021299839,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Amy lifted the crate,Sensible,up,up,1,1.1175570488,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I broke the glass,Sklar_control_B,up,up,1,2.69871997833,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The sugar weighed Liz,Non-sensible,up,up,1,2.35273194313,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Lucy counted the shoes,Sensible,down,down,1,1.33745312691,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The door kicked Max,Non-sensible,up,up,1,1.31098484993,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Kate served the dish,Sensible,up,up,1,5.44592499733,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Tom dialed the number,Sensible,up,up,1,1.18817090988,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Fred served the dessert,Sensible,down,down,1,1.70592713356,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The garden watered Jeff,Non-sensible,down,down,1,1.58816790581,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I lifted the hammer,Sklar_control_A,up,up,1,1.79979991913,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I shampooed the key,Sklar_violation,down,down,1,1.64700222015,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I wore the gloves,Sklar_control_B,up,up,1,1.42855191231,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The milk sniffed Phil,Non-sensible,up,up,1,1.7812769413,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Jon cut the paper,Sensible,down,down,1,2.02336287498,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The wallet carried Leo,Non-sensible,down,down,1,1.71740913391,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Dan carried the folder,Sensible,up,up,1,2.12562799454,3,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I saw the clouds,Sklar_control_A,down,down,1,1.17647218704,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I scrubbed the house,Sklar_control_B,up,up,1,1.69028401375,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Owen swallowed the gum,Sensible,down,down,1,1.63539409637,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Ian filed the report,Sensible,up,up,1,1.2705309391,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The problem solved Phil,Non-sensible,up,down,0,4.76006388664,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The lever pulled Hugh,Non-sensible,up,up,1,1.00500488281,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I woke up the steam,Sklar_violation,down,down,1,1.07554221153,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Leo carried the wallet,Sensible,down,down,1,1.16131806374,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The coins polished Jon,Non-sensible,down,down,1,0.741213083267,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I spread the glue,Sklar_control_A,up,up,1,1.22352409363,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The report wrote Alex,Non-sensible,down,down,1,1.11765098572,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Ben got the radio,Sensible,up,up,1,1.28726506233,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Jack cleaned the bath,Sensible,up,up,1,1.82348012924,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The dishes washed Mark,Non-sensible,down,down,1,1.23537516594,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Lily dented the lorry,Sensible,up,up,1,1.56083106995,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Jane licked the plate,Sensible,down,down,1,1.21664500237,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I fried the squash,Sklar_control_B,down,down,1,1.10220098495,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The shoes counted Lucy,Non-sensible,down,down,1,1.04721999168,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I smelled the melody,Sklar_violation,down,down,1,1.11089086533,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Ian dented the bowl,Sensible,down,down,1,6.10938715935,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,The gun carried Ryan,Non-sensible,up,up,1,1.16462612152,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I sprinkled the sand,Sklar_control_A,down,down,1,1.39982485771,1,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,I smelled the smoke,Sklar_control_A,down,down,1,1.00519585609,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Dan whisked the eggs,Sensible,down,down,1,1.07038092613,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
53,1,Jon polished the coins,Sensible,up,up,1,5.20691084862,2,2015_Nov_27_1104,85.0297298667,CFS popping time,001,,
