SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
18,1,Ian dented the bowl,Sensible,up,up,1,3.17513489723,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The hair trimmed Bill,Non-sensible,down,down,1,1.34044408798,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The bowl dented Ian,Non-sensible,up,up,1,1.51628899574,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I imagined the well,Sklar_filler,up,up,1,2.45674705505,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I built the building,Sklar_control_B,down,down,1,1.56320714951,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I broke the border,Sklar_control_B,up,up,1,1.66946196556,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Liz sliced the tomato,Sensible,up,up,1,3.04153895378,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Adam chewed the fat,Sensible,up,up,1,1.79481005669,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Jen fixed the laptop,Sensible,down,down,1,1.91260194778,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The trousers ironed Eve,Non-sensible,up,up,1,1.34028601646,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I looked for the way,Sklar_control_A,down,down,1,1.15214896202,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The cream whisked Tom,Non-sensible,down,down,1,1.01111102104,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Ella mashed the turnip,Sensible,up,up,1,1.28057813644,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Kate lifted the box,Sensible,down,down,1,0.995365858078,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The portrait painted Jay,Non-sensible,up,up,1,1.08937621117,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I cooked the stairs,Sklar_violation,down,down,1,1.15964412689,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I burnt the clouds,Sklar_violation,up,up,1,0.89354300499,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I shampooed the hair,Sklar_control_B,up,up,1,1.66963791847,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I interviewed the vinegar,Sklar_violation,up,up,1,1.52839303017,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I shaved the glue,Sklar_violation,down,down,1,1.04222297668,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Ella watched the movie,Sensible,up,up,1,0.739691972733,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The sofa sold Carl,Non-sensible,down,up,0,1.18645000458,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Ben got the radio,Sensible,up,up,1,0.91682100296,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I smelled the pie,Sklar_control_B,up,up,1,0.964057922363,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Matt pushed the trolley,Sensible,down,down,1,1.27747416496,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The rice stored Fred,Non-sensible,down,down,1,1.19921898842,2,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I changed the computer,Sklar_filler,up,up,1,1.77142596245,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Lily got the kettle,Sensible,up,up,1,1.84530901909,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The rope pulled Emma,Non-sensible,down,down,1,1.06903004646,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,I wiped the juice,Sklar_control_A,down,down,1,1.32427883148,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,Phil cancelled the party,Sensible,up,up,1,1.41101193428,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The lolly sucked Leah,Non-sensible,up,up,1,1.98274898529,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The laptop fixed Jen,Non-sensible,up,up,1,1.51569485664,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
18,1,The opera watched Adam,Non-sensible,down,down,1,1.24644494057,3,2015_Oct_22_0907,85.0043978582,CFS popping time,001,,
