SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
43,1,I dug the paint,Sklar_violation,up,up,1,1.41088199615,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I lifted the squash,Sklar_filler,up,None,0,None,0,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I cleaned the floor,Sklar_filler,up,up,1,3.05763888359,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I woke up the steam,Sklar_violation,up,up,1,6.33811497688,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Tom visited the hospital,Sensible,up,up,1,1.53949809074,3,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The bath cleaned Jack,Non-sensible,down,down,1,1.81087589264,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I gathered the dice,Sklar_control_B,down,down,1,2.09322690964,3,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The pillow hugged Kate,Non-sensible,up,up,1,1.29324817657,3,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I tore the juice,Sklar_violation,up,None,0,None,0,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Sam tidied the room,Sensible,up,up,1,1.15211009979,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I laundered the refrigerator,Sklar_violation,down,down,1,1.20679712296,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The carrots grated Tom,Non-sensible,up,up,1,1.03461289406,3,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Erin described the church,Sensible,down,down,1,1.37143611908,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The hill climbed Luke,Non-sensible,up,up,1,1.50486683846,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Kate served the dish,Sensible,down,down,1,1.01101398468,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The door kicked Max,Non-sensible,up,up,1,0.974818944931,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The parcel mailed Rob,Non-sensible,up,up,1,1.08918404579,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I looked for the paint,Sklar_control_A,down,down,1,1.04533886909,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Max searched the internet,Sensible,down,down,1,1.01869893074,3,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I shampooed the hair,Sklar_control_B,up,up,1,1.03441309929,3,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I warmed up the food,Sklar_filler,up,up,1,0.893378973007,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Eve typed the message,Sensible,up,up,1,1.20693016052,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The herbs chopped Phil,Non-sensible,down,down,1,1.06555294991,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Rob stroked the fur,Sensible,up,up,1,0.987588167191,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Josh scrubbed the pot,Sensible,down,down,1,1.10491394997,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The paper cut Jon,Non-sensible,down,down,1,0.917050123215,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The book read Sean,Non-sensible,up,up,1,1.11309909821,3,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Josh taught the rules,Sensible,up,up,1,1.5126760006,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Tim took the ticket,Sensible,down,down,1,1.48132300377,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Luke climbed the hill,Sensible,down,down,1,1.16324019432,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The lesson taught Eve,Non-sensible,up,up,1,2.26523089409,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The hospital visited Tom,Non-sensible,down,down,1,0.893244981766,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I watered the ground,Sklar_control_A,up,up,1,1.01088404655,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I cut the wine,Sklar_violation,down,None,0,None,0,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Ryan entered the room,Sensible,up,up,1,1.34054112434,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The donut iced Joe,Non-sensible,down,down,1,1.34045505524,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I cut the sand,Sklar_violation,down,down,1,2.32813811302,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I locked the ground,Sklar_violation,up,up,1,1.4106490612,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I woke up the child,Sklar_control_B,up,up,1,1.29343891144,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,The lever pulled Hugh,Non-sensible,up,up,1,2.5633149147,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I smelled the melody,Sklar_violation,up,up,1,1.0221529007,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I saw the clouds,Sklar_control_A,down,down,1,1.15217399597,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Luke swallowed the pill,Sensible,down,down,1,1.12852191925,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Lucy wiped the desk,Sensible,up,up,1,1.66964006424,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I fixed the stairs,Sklar_control_A,up,up,1,2.0695939064,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Fred stored the rice,Sensible,down,down,1,1.26988601685,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,Matt offered the money,Sensible,down,down,1,1.52829694748,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I tasted the vinegar,Sklar_control_A,down,down,1,2.06946706772,1,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I broke the border,Sklar_control_B,up,up,1,1.31662893295,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
43,1,I wiped the juice,Sklar_control_A,up,up,1,1.57547497749,2,2015_Nov_19_1306,85.059216717,CFS popping time,001,,
