SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
50,1,The radio fixed Luke,Non-sensible,up,up,1,1.79068589211,1,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Joe solved the puzzle,Sensible,up,up,1,1.32450699806,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The paper cut Jon,Non-sensible,down,down,1,0.904762029648,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Ryan stroked the blanket,Sensible,down,down,1,1.02127981186,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The hair brushed Dan,Non-sensible,up,up,1,0.679791927338,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The sweets offered Tom,Non-sensible,down,down,1,0.816691160202,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I wore the gloves,Sklar_control_B,down,down,1,1.15800905228,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The problem solved Phil,Non-sensible,up,up,1,0.767045974731,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Mike paid the bill,Sensible,up,up,1,0.80030798912,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The invite mailed Ian,Non-sensible,down,down,1,0.841259002686,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I folded the diamond,Sklar_violation,down,down,1,0.667064905167,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The letter typed Phil,Non-sensible,down,down,1,0.666931867599,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The bed sold Jay,Non-sensible,up,up,1,1.02153801918,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The church described Erin,Non-sensible,down,down,1,0.891098976135,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Amy hugged the tree,Sensible,down,down,1,0.841471910477,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The floor cleaned Tim,Non-sensible,up,up,1,0.866754055023,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Ella mashed the turnip,Sensible,down,down,1,0.613775968552,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I bought the clothes,Sklar_filler,down,down,1,0.733561992645,1,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The ice crushed Josh,Non-sensible,up,up,1,0.850031137466,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The toffee chewed Ben,Non-sensible,up,up,1,0.757869958878,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Beth took the photo,Sensible,down,down,1,0.783339977264,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The rope pulled Emma,Non-sensible,down,down,1,0.788316011429,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Jon cut the paper,Sensible,down,down,1,0.816889047623,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I fixed up the shed,Sklar_control_A,down,down,1,0.799893140793,1,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I imagined the well,Sklar_filler,up,up,1,0.76656293869,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I wiped the juice,Sklar_control_A,down,down,1,0.887916088104,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I played the melody,Sklar_control_A,down,down,1,0.804889917374,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Mike ate the steak,Sensible,up,up,1,0.741517066956,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The hospital visited Tom,Non-sensible,down,down,1,0.799994945526,3,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I looked for the paint,Sklar_control_A,up,up,1,0.783706903458,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I interviewed the vinegar,Sklar_violation,down,down,1,0.614230871201,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I met the woman,Sklar_filler,down,down,1,0.866777896881,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Rob stroked the fur,Sensible,down,down,1,0.800029993057,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,The office entered Joe,Non-sensible,down,down,1,0.783529043198,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,I washed the head,Sklar_filler,down,down,1,0.816998958588,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Josh taught the rules,Sensible,down,down,1,0.700031995773,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
50,1,Eve typed the message,Sensible,up,up,1,1.05012512207,2,2015_Nov_25_1105,60.0149955071,CFS popping time,001,,
