SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
48,1,The parcel mailed Rob,Non-sensible,down,down,1,1.03515005112,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Lara filed the papers,Sensible,down,down,1,1.34161686897,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Jen searched the room,Sensible,up,up,1,1.45528507233,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Liz sliced the tomato,Sensible,up,up,1,1.40001893044,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,I smelled the smoke,Sklar_control_A,up,up,1,1.32276391983,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Sam sucked the candy,Sensible,down,down,1,1.26705598831,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The papers filed Lara,Non-sensible,down,down,1,1.14122605324,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,I cooked the rice,Sklar_control_A,down,down,1,1.48722100258,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Mike ate the steak,Sensible,up,up,1,1.31404399872,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The museum visited Mary,Non-sensible,down,down,1,1.54928588867,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Tim pulled the handle,Sensible,up,up,1,1.32584905624,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The sugar weighed Liz,Non-sensible,down,down,1,1.32931494713,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,I imagined the border,Sklar_filler,up,up,1,1.30571293831,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The carrots chopped Fred,Non-sensible,up,up,1,1.28220391273,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The bike kicked Matt,Non-sensible,down,down,1,1.4939699173,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,I made the coffee,Sklar_control_A,down,down,1,1.58801388741,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The rope pulled Andy,Non-sensible,down,down,1,2.11067891121,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The ribbon cut Lucy,Non-sensible,down,down,1,1.40509486198,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The hotline dialed Hugh,Non-sensible,down,down,1,1.24725389481,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Luke fixed the radio,Sensible,up,up,1,1.54085206985,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The cheese grated Andy,Non-sensible,up,up,1,1.15307116508,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Emma pulled the rope,Sensible,down,down,1,1.17633605003,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The invite mailed Ian,Non-sensible,up,up,1,1.21196699142,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,I folded the vest,Sklar_control_B,down,down,1,1.38148212433,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Matt drank the juice,Sensible,up,up,1,1.08748579025,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The donut iced Joe,Non-sensible,down,down,1,1.23510813713,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The salt passed Leo,Non-sensible,down,down,1,1.37614297867,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The milk sniffed Phil,Non-sensible,up,up,1,1.34588599205,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The room tidied Sam,Non-sensible,down,down,1,1.07066297531,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Phil solved the problem,Sensible,up,up,1,0.922578811646,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Josh scrubbed the pot,Sensible,up,up,1,1.09432506561,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,Max kicked the door,Sensible,down,down,1,1.07557296753,3,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,I gathered the shower,Sklar_violation,up,up,1,1.21189379692,2,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,The room searched Jen,Non-sensible,up,up,1,0.988369941711,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
48,1,I looked for the paint,Sklar_control_A,up,up,1,0.820297002792,1,2015_Nov_24_1116,85.0376599916,CFS popping time,001,,
