SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
17,1,The turnip mashed Ella,Non-sensible,up,up,1,1.70060610771,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I closed the cabinet,Sklar_filler,down,up,0,2.30474591255,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,The money offered Matt,Non-sensible,up,up,1,1.31661009789,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Phil typed the letter,Sensible,up,up,1,1.15992093086,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Carl sold the sofa,Sensible,up,up,1,1.13616704941,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I made the coffee,Sklar_control_A,down,up,0,1.32769393921,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,The poster read Luke,Non-sensible,up,up,1,1.10523200035,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Fred chopped the carrots,Sensible,up,up,1,1.22272896767,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Jen weighed the flour,Sensible,up,up,1,0.869849920273,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Matt kicked the bike,Sensible,up,up,1,1.03465986252,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Fred served the dessert,Sensible,up,up,1,1.18306994438,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Joe iced the donut,Sensible,down,up,0,0.987380981445,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,The hair brushed Dan,Non-sensible,down,up,0,0.736361026764,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,The sofa sold Carl,Non-sensible,up,up,1,0.810507059097,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Mark washed the dishes,Sensible,up,up,1,0.916743993759,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I built the building,Sklar_control_B,down,up,0,0.84649515152,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,The radio fixed Luke,Non-sensible,down,up,0,0.987277984619,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I cleaned the floor,Sklar_filler,down,up,0,0.971536159515,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Ryan stroked the blanket,Sensible,up,up,1,0.759754180908,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Ian mailed the invite,Sensible,down,up,0,1.21002197266,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Phil passed the towels,Sensible,up,up,1,1.03446316719,3,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I drew the map,Sklar_filler,down,up,0,1.29324817657,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I imagined the border,Sklar_filler,down,up,0,0.901032924652,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,The ribbon cut Lucy,Non-sensible,down,up,0,0.799406051636,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Lara filed the papers,Sensible,down,up,0,0.963922977448,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Leo carried the wallet,Sensible,down,up,0,0.830363988876,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Luke fixed the radio,Sensible,down,up,0,0.893583774567,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,The socks knitted Ryan,Non-sensible,down,up,0,0.61802482605,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I swallowed the food,Sklar_control_B,down,up,0,0.924720048904,1,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,Ella mashed the turnip,Sensible,up,up,1,0.799114942551,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
17,1,I turned off the door,Sklar_violation,down,up,0,0.752503156662,2,2015_Oct_16_0911,84.9668584393,CFS popping time,001,,
