SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
28,1,Jay sold the bed,Sensible,up,up,1,1.21603322029,2,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,The card posted Erin,Non-sensible,down,down,1,1.07349300385,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,Liam sliced the onion,Sensible,down,down,1,1.50648093224,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,I laundered the refrigerator,Sklar_violation,up,up,1,2.0565829277,2,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,I imagined the border,Sklar_filler,down,down,1,1.59904694557,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,The gun carried Ryan,Non-sensible,down,down,1,1.55646800995,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,I broke the border,Sklar_control_B,up,up,1,2.37318706512,2,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,Amy measured the thread,Sensible,down,down,1,1.49006605148,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,The coins polished Jon,Non-sensible,down,down,1,1.93967700005,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,The rice stored Fred,Non-sensible,up,up,1,2.09888505936,2,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,I fixed the gloves,Sklar_filler,down,down,1,2.50627207756,2,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,The box labeled Ian,Non-sensible,down,down,1,3.30600404739,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,The jumper wore Joe,Non-sensible,up,up,1,4.22256994247,3,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,The fence jumped Jon,Non-sensible,down,down,1,1.74305486679,1,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,Dan brushed the hair,Sensible,up,up,1,2.00978183746,2,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
28,1,Kate hugged the pillow,Sensible,down,down,1,1.20679616928,2,2015_Oct_29_0906,59.9840111436,CFS popping time,001,,
