SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
34,1,I broke the glass,Sklar_control_B,down,down,1,1.50503611565,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I drank the chair,Sklar_violation,down,None,0,None,0,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Josh squeezed the ball,Sensible,up,up,1,1.41079616547,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I interviewed the woman,Sklar_control_B,up,up,1,3.36310887337,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The bath cleaned Jack,Non-sensible,down,None,0,None,0,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The shed built Rose,Non-sensible,down,down,1,2.85681796074,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The coins polished Jon,Non-sensible,up,up,1,1.53639101982,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I cooked the rice,Sklar_control_A,down,down,1,6.93862390518,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I found the exercise,Sklar_filler,up,up,1,1.2225830555,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I changed the sock,Sklar_filler,up,up,1,4.28817200661,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I shampooed the key,Sklar_violation,down,down,1,3.66905713081,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The door kicked Max,Non-sensible,up,up,1,1.05805301666,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The lorry dented Lily,Non-sensible,up,up,1,1.55974388123,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The ham ate Tim,Non-sensible,down,None,0,None,0,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I smelled the smoke,Sklar_control_A,down,down,1,6.79766321182,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Alex wrote the report,Sensible,down,down,1,1.36366295815,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The internet searched Max,Non-sensible,up,up,1,6.09164810181,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The picture painted Ryan,Non-sensible,up,up,1,1.37162303925,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The shirt ironed Josh,Non-sensible,down,down,1,1.30076694489,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Rose built the shed,Sensible,down,down,1,1.59929394722,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The toffee chewed Ben,Non-sensible,up,up,1,0.987379074097,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Jack posted the gift,Sensible,up,up,1,7.73826694489,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The towels passed Phil,Non-sensible,up,up,1,1.05797505379,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The flour weighed Jen,Non-sensible,up,up,1,1.72751402855,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Tim took the ticket,Sensible,down,down,1,5.36257886887,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I found the chasm,Sklar_control_A,down,down,1,1.84194493294,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The lever pulled Hugh,Non-sensible,up,up,1,1.32445788383,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Joe solved the puzzle,Sensible,down,down,1,1.20703792572,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I woke up the child,Sklar_control_B,down,down,1,4.05627989769,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The room tidied Sam,Non-sensible,up,up,1,1.34796619415,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I turned off the door,Sklar_violation,up,up,1,1.27729320526,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I cleaned the floor,Sklar_filler,down,down,1,4.09239602089,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Kate hugged the pillow,Sensible,down,down,1,1.46522593498,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The button pushed Ian,Non-sensible,down,down,1,1.28067994118,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The cake iced Mary,Non-sensible,up,up,1,1.08181595802,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The carrots chopped Fred,Non-sensible,down,down,1,0.995345830917,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Jack cleaned the bath,Sensible,up,up,1,1.08173394203,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Luke read the poster,Sensible,up,up,1,0.80699801445,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The money offered Matt,Non-sensible,down,down,1,0.869899988174,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Jen weighed the flour,Sensible,up,up,1,2.21051192284,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Jane licked the plate,Sensible,up,up,1,1.06588387489,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I tasted the wine,Sklar_control_A,down,down,1,1.05794405937,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Andy grated the cheese,Sensible,down,down,1,1.08940005302,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The parcel mailed Rob,Non-sensible,up,up,1,1.15986084938,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The socks knitted Ryan,Non-sensible,down,down,1,1.01092910767,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Mary iced the cake,Sensible,down,down,1,3.25654006004,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The bike kicked Matt,Non-sensible,up,up,1,1.85768008232,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Rob measured the curtains,Sensible,down,down,1,1.15978598595,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I woke up the steam,Sklar_violation,up,up,1,4.53925800323,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Kate wore the dress,Sensible,down,down,1,1.81168913841,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Max kissed the mirror,Sensible,up,up,1,2.65761113167,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The bed sold Jay,Non-sensible,up,up,1,6.28755283356,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Tom visited the hospital,Sensible,up,up,1,1.0816090107,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I tore the map,Sklar_control_B,up,up,1,1.30405688286,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The room searched Jen,Non-sensible,up,up,1,1.55221796036,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Ryan carried the gun,Sensible,up,up,1,1.15965914726,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Ben climbed the stairs,Sensible,up,up,1,2.73572492599,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The dessert served Fred,Non-sensible,up,up,1,0.987481117249,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The invite mailed Ian,Non-sensible,up,up,1,3.63269305229,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The nuts mixed Liam,Non-sensible,up,up,1,1.13630390167,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I smelled the hair,Sklar_filler,up,up,1,1.90468096733,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Sean read the book,Sensible,down,down,1,1.30102491379,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The church described Erin,Non-sensible,down,down,1,0.901015043259,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I solved the peas,Sklar_violation,up,up,1,0.995255947113,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I wore the way,Sklar_violation,up,up,1,1.26975893974,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Ryan entered the room,Sensible,down,down,1,0.854127883911,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,I dug the paint,Sklar_violation,down,down,1,1.18332195282,3,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The spoon licked Will,Non-sensible,up,up,1,1.01110482216,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The fence jumped Jon,Non-sensible,down,down,1,0.807047843933,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Jack drank the beer,Sensible,up,up,1,1.17568206787,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The wall punched Jane,Non-sensible,down,down,1,1.06559205055,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The tomato sliced Liz,Non-sensible,down,down,1,1.01859021187,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Luke watered the plants,Sensible,down,down,1,0.964199066162,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The cheese grated Andy,Non-sensible,up,up,1,0.924747943878,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,The monitor punched Erin,Non-sensible,up,up,1,3.38672780991,1,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
34,1,Kate served the dish,Sensible,up,up,1,1.10528111458,2,2015_Nov_12_1118,85.034729121,CFS popping time,001,,
