SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
23,1,The book read Sean,Non-sensible,up,None,0,None,0,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,Mark washed the dishes,Sensible,up,up,1,1.72427797318,2,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,I imagined the well,Sklar_filler,up,None,0,None,0,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,The fruits mixed Jack,Non-sensible,up,up,1,2.1274189949,2,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,I turned off the computer,Sklar_control_B,down,down,1,7.86348295212,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,John described the pen,Sensible,down,down,1,2.05354690552,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,Jane punched the wall,Sensible,down,down,1,0.948015928268,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,The radio fixed Luke,Non-sensible,up,up,1,0.9244120121,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,The floor cleaned Tim,Non-sensible,up,up,1,1.15233802795,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,The herbs chopped Phil,Non-sensible,up,up,1,0.987378120422,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,The sweets offered Tom,Non-sensible,up,up,1,1.44544696808,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,Joe solved the puzzle,Sensible,down,down,1,4.32760310173,2,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,The museum visited Mary,Non-sensible,down,down,1,3.1986758709,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
23,1,Jake dusted the shelf,Sensible,down,down,1,1.8418610096,1,2015_Oct_26_1105,85.0442120801,CFS popping time,001,,
