SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
49,1,I sweetened the juice,Sklar_filler,up,up,1,1.65461087227,2,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,The desk wiped Lucy,Non-sensible,down,up,0,3.30369496346,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,Max kissed the mirror,Sensible,up,up,1,2.6378428936,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,The blanket stroked Ryan,Non-sensible,up,up,1,2.30466294289,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,I broke the glass,Sklar_control_B,up,down,0,2.4995868206,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,The garlic crushed Erin,Non-sensible,down,down,1,3.01612901688,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,Rob measured the curtains,Sensible,up,down,0,2.08759403229,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,The floor cleaned Tim,Non-sensible,up,down,0,2.1711139679,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,Luke read the poster,Sensible,up,down,0,3.19931411743,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,Carl sold the sofa,Sensible,down,down,1,2.32107710838,2,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,I ironed the coffee,Sklar_violation,up,down,0,1.68319511414,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,I washed the dance,Sklar_violation,up,down,0,2.01649308205,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,The poster read Luke,Non-sensible,up,down,0,1.95450806618,2,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,Sara jumped the hedge,Sensible,up,down,0,1.58318805695,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,The report wrote Alex,Non-sensible,up,down,0,1.81637692451,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,Jay sold the bed,Sensible,up,down,0,2.04986000061,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
49,1,I colored the paper,Sklar_filler,up,down,0,2.47121596336,3,2015_Nov_25_0908,59.989759286,CFS popping time,001,,
