SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
12,1,I scrubbed the house,Sklar_control_B,up,up,1,1.17552900314,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The shirt ironed Josh,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I colored the paper,Sklar_filler,up,down,0,2.17105484009,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The cheese grated Andy,Non-sensible,down,down,1,1.05824589729,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Joe iced the donut,Sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I laundered the scarf,Sklar_control_B,down,down,1,1.34030890465,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Fred lent the car,Sensible,up,up,1,1.13619995117,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I threw the bread,Sklar_filler,up,up,1,0.775791883469,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Jay sold the bed,Sensible,down,down,1,1.11282992363,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Kate hugged the pillow,Sensible,up,up,1,0.688848018646,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Jen searched the room,Sensible,up,up,1,1.77151799202,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The crate lifted Amy,Non-sensible,down,None,0,None,1,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The trophy polished Anna,Non-sensible,down,down,1,1.04524493217,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The parcel mailed Rob,Non-sensible,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The plants watered Luke,Non-sensible,up,up,1,0.830467939377,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The candy sucked Sam,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Josh crushed the ice,Sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Will licked the spoon,Sensible,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The lever pulled Hugh,Non-sensible,down,down,1,0.998649835587,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Ryan knitted the socks,Sensible,up,up,1,3.95870018005,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I closed the door,Sklar_control_A,down,up,0,6.49917387962,1,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The onion sliced Liam,Non-sensible,down,down,1,1.3042948246,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I warmed up the food,Sklar_filler,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I planted the plant,Sklar_control_B,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The shoes counted Lucy,Non-sensible,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The gum swallowed Owen,Non-sensible,up,up,1,2.43071985245,1,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I turned off the computer,Sklar_control_B,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I fried the shirt,Sklar_violation,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I heard the sound,Sklar_filler,up,up,1,1.71652913094,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Josh taught the rules,Sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Dan whisked the eggs,Sensible,down,down,1,1.25373601913,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Lily got the kettle,Sensible,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I wore the shirt,Sklar_control_A,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I painted the building,Sklar_filler,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I swallowed the shed,Sklar_violation,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Dan carried the folder,Sensible,up,up,1,1.6225399971,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I saw the light,Sklar_filler,down,down,1,1.31679201126,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The fur stroked Rob,Non-sensible,down,down,1,4.13935399055,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The number dialed Tom,Non-sensible,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Matt offered the money,Sensible,down,down,1,1.71664595604,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The bill paid Mike,Non-sensible,up,up,1,0.927762031555,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I cleaned the house,Sklar_filler,up,up,1,0.634754896164,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I sewed the sock,Sklar_control_B,down,down,1,3.30020809174,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The sofa sold Carl,Non-sensible,down,down,1,2.38308691978,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I scrubbed the thunder,Sklar_violation,up,up,1,0.830382823944,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I cut the sand,Sklar_violation,up,up,1,0.900887966156,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I woke up the child,Sklar_control_B,down,down,1,1.03461694717,2,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,I heated the water,Sklar_control_A,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The towels passed Phil,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Ella watched the movie,Sensible,up,up,1,1.57568097115,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The book read Sean,Non-sensible,down,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The rice stored Fred,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The room entered Ryan,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The steak ate Mike,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,Josh ironed the shirt,Sensible,up,up,1,1.3403441906,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The spoon licked Will,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The bike kicked Matt,Non-sensible,down,down,1,1.68028998375,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The ribbon cut Lucy,Non-sensible,up,up,1,2.00661802292,3,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
12,1,The problem solved Phil,Non-sensible,up,None,0,None,0,2015_Oct_12_1335,85.0145633134,CFS popping time,001,,
