SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
8,1,The carrots grated Tom,Non-sensible,down,down,1,1.72741103172,2,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I broke the glass,Sklar_control_B,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Josh taught the rules,Sensible,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Jack drank the beer,Sensible,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I smelled the hair,Sklar_filler,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The message typed Eve,Non-sensible,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The bike kicked Matt,Non-sensible,down,down,1,2.45333003998,2,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I tied the shoelace,Sklar_control_B,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I tore the map,Sklar_control_B,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Leah sucked the lolly,Sensible,down,down,1,2.69184112549,2,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I planted the hammer,Sklar_violation,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I moved the hat,Sklar_control_A,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Ben chewed the toffee,Sensible,up,up,1,1.91245293617,2,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Carl sold the sofa,Sensible,down,down,1,4.00928115845,1,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The internet searched Max,Non-sensible,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The folder carried Dan,Non-sensible,up,None,0,None,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I folded the diamond,Sklar_violation,down,down,1,5.39377617836,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Phil chopped the herbs,Sensible,down,down,1,3.18262219429,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I saw the clouds,Sklar_control_A,up,down,0,1.92833995819,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I photographed the moon,Sklar_control_A,up,up,1,1.78712391853,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Erin posted the card,Sensible,up,up,1,3.31611990929,1,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I met the child,Sklar_filler,up,up,1,1.6538131237,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I tore the juice,Sklar_violation,up,up,1,2.16355705261,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I locked the cabinet,Sklar_control_B,up,up,1,1.88120293617,1,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I laundered the scarf,Sklar_control_B,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Ella watched the movie,Sensible,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The bowl scrubbed Liz,Non-sensible,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Hugh kissed the rose,Sensible,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Jay sold the bed,Sensible,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I cooked the tomatoes,Sklar_filler,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The radio fixed Luke,Non-sensible,up,up,1,7.44347810745,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The juice drank Matt,Non-sensible,down,None,0,None,2,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The desk wiped Lucy,Non-sensible,up,None,0,None,2,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I built the rice,Sklar_violation,up,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The curtains measured Rob,Non-sensible,down,None,0,None,0,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I shampooed the hair,Sklar_control_B,down,None,0,None,2,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I woke up the child,Sklar_control_B,down,None,0,None,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The cream whisked Tom,Non-sensible,up,up,1,7.7222840786,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I wore the vest,Sklar_filler,down,down,1,5.43319511414,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The wine stored Leo,Non-sensible,down,down,1,3.43358898163,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Alex wrote the report,Sensible,down,down,1,3.5042989254,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I washed the cup,Sklar_filler,down,down,1,7.2519030571,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Lily dented the lorry,Sensible,up,up,1,6.77395987511,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The pan washed Beth,Non-sensible,up,up,1,2.71548008919,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Tim took the ticket,Sensible,down,down,1,3.27668881416,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The cake iced Mary,Non-sensible,up,up,1,2.06958794594,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Tom visited the hospital,Sensible,up,up,1,1.95188212395,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I photographed the river,Sklar_control_A,up,up,1,6.51508998871,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The ribbon cut Lucy,Non-sensible,up,up,1,2.05341792107,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The number dialed Tom,Non-sensible,up,up,1,1.95949912071,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I ironed the coffee,Sklar_violation,down,down,1,4.77432608604,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Eve typed the message,Sensible,down,down,1,3.25636696815,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,The garage tidied Erin,Non-sensible,up,up,1,5.36247181892,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,Adam watched the opera,Sensible,down,down,1,3.65326285362,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
8,1,I cut the bread,Sklar_control_B,up,up,1,3.35086297989,3,2015_Oct_08_1306,85.0109448219,CFS popping time,001,,
