SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
29,1,I folded the diamond,Sklar_violation,down,down,1,0.940412044525,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The fruits mixed Jack,Non-sensible,up,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I cooked the tomatoes,Sklar_filler,up,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Erin punched the monitor,Sensible,up,up,1,1.03456401825,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I smelled the pie,Sklar_control_B,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The coins polished Jon,Non-sensible,up,up,1,1.95193600655,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The ball squeezed Josh,Non-sensible,down,down,1,0.916800022125,3,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Tom offered the sweets,Sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The steak ate Mike,Non-sensible,up,up,1,4.94998908043,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The desk wiped Lucy,Non-sensible,up,up,1,1.26971912384,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Kate wore the dress,Sensible,down,down,1,0.752021074295,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The jar labeled Liz,Non-sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Andy pulled the rope,Sensible,up,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Adam chewed the fat,Sensible,up,up,1,0.893263101578,3,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Erin crushed the garlic,Sensible,up,up,1,2.86926484108,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I heard the thunder,Sklar_control_A,down,down,1,0.775770902634,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Erin tidied the garage,Sensible,up,up,1,3.26937389374,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Joe iced the donut,Sensible,up,up,1,2.26859402657,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The pillow hugged Kate,Non-sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Liam sliced the onion,Sensible,up,up,1,1.52861714363,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I watered the ground,Sklar_control_A,down,down,1,0.846262931824,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The room entered Ryan,Non-sensible,up,up,1,0.783518075943,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Mark washed the dishes,Sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The gift posted Jack,Non-sensible,up,up,1,4.46887087822,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I crumpled the river,Sklar_violation,up,up,1,3.75060105324,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Will mashed the potatoes,Sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I drew the map,Sklar_filler,up,up,1,6.0794570446,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Ryan painted the picture,Sensible,up,up,1,0.846273183823,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The letter typed Phil,Non-sensible,up,up,1,1.05801892281,3,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Jen weighed the flour,Sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The portrait painted Jay,Non-sensible,down,down,1,0.739824056625,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Fred lent the car,Sensible,up,up,1,0.964142084122,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Kate hugged the pillow,Sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The house dusted Alex,Non-sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I locked the ground,Sklar_violation,up,up,1,2.42972707748,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Sam tidied the room,Sensible,up,up,1,0.987536907196,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,John carried the kettle,Sensible,up,up,1,0.759829998016,3,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I interviewed the vinegar,Sklar_violation,up,up,1,0.736217975616,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I cleaned the floor,Sklar_filler,down,down,1,7.76213407516,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I dug the well,Sklar_control_B,down,down,1,0.799362897873,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Ian dented the bowl,Sensible,down,down,1,3.5514819622,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Ian filed the report,Sensible,up,up,1,1.72447609901,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Ryan knitted the socks,Sensible,up,up,1,0.830450057983,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I drank the chocolate milk,Sklar_control_B,up,up,1,1.24635982513,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Jen fixed the laptop,Sensible,up,up,1,1.32437801361,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I colored the paper,Sklar_filler,down,down,1,0.783488988876,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I solved the peas,Sklar_violation,up,up,1,1.72455382347,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Adam watched the opera,Sensible,up,up,1,0.870063066483,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I cut the string,Sklar_control_B,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The milk sniffed Phil,Non-sensible,up,up,1,1.01857614517,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Ben climbed the stairs,Sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I cut the bread,Sklar_control_B,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Josh taught the rules,Sensible,up,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The pill swallowed Luke,Non-sensible,down,down,1,5.79370880127,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I wore the way,Sklar_violation,down,down,1,0.830404996872,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I heated the water,Sklar_control_A,down,down,1,2.56345200539,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Kate built the house,Sensible,up,up,1,0.964195966721,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The bed sold Jay,Non-sensible,up,up,1,0.716454982758,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The hill climbed Luke,Non-sensible,up,up,1,1.59925293922,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Rob mailed the parcel,Sensible,up,up,1,0.653608083725,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I solved the exercise,Sklar_control_B,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The gum swallowed Owen,Non-sensible,down,down,1,0.917005062103,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,I tied the shoelace,Sklar_control_B,down,down,1,1.05804800987,3,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Fred served the dessert,Sensible,up,up,1,0.716386079788,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The car lent Fred,Non-sensible,up,up,1,5.18558812141,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The bowl scrubbed Liz,Non-sensible,up,up,1,1.96324896812,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Kate lifted the box,Sensible,down,None,0,None,0,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Jack mixed the fruits,Sensible,up,up,1,1.69312310219,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Beth took the photo,Sensible,up,up,1,1.09246778488,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,Erin posted the card,Sensible,down,down,1,4.5736849308,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The book read Sean,Non-sensible,up,up,1,1.48908805847,1,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
29,1,The pen described John,Non-sensible,up,up,1,1.0422410965,2,2015_Oct_30_0906,85.098391688,CFS popping time,001,,
