SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
4,1,Bill counted the sheets,Sensible,down,down,1,1.23358297348,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Erin posted the card,Sensible,up,up,1,1.13620996475,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I watered the ground,Sklar_control_A,up,up,1,0.786864995956,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I colored the paper,Sklar_filler,up,up,1,0.869643211365,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I fried the shirt,Sklar_violation,up,up,1,0.752315998077,3,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Sara jumped the hedge,Sensible,up,up,1,0.752259016037,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Jack posted the gift,Sensible,up,up,1,1.52838993073,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Rob stroked the fur,Sensible,up,up,1,0.72881603241,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I smelled the hair,Sklar_filler,up,up,1,1.17557215691,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I imagined the border,Sklar_filler,down,down,1,1.10485696793,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Luke climbed the hill,Sensible,down,down,1,1.03436589241,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Luke swallowed the pill,Sensible,up,up,1,0.776015996933,3,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I locked the ground,Sklar_violation,down,down,1,1.03454780579,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Jack mixed the fruits,Sensible,up,up,1,0.763345003128,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,The pill swallowed Luke,Non-sensible,down,down,1,1.31665205956,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Will mashed the potatoes,Sensible,down,down,1,0.877368927002,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Bill trimmed the hair,Sensible,down,down,1,2.75180983543,3,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Max kicked the door,Sensible,up,up,1,0.869926214218,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I solved the exercise,Sklar_control_B,down,down,1,0.759829044342,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,The onion sliced Liam,Non-sensible,up,up,1,0.73964881897,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I saw the clouds,Sklar_control_A,up,up,1,0.687246084213,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Owen swallowed the gum,Sensible,up,up,1,0.669811010361,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Luke read the poster,Sensible,down,down,1,0.846236944199,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Ian pushed the button,Sensible,up,up,1,0.822828054428,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I spilled the juice,Sklar_control_B,down,down,1,0.869876146317,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I wiped the steam ,Sklar_control_A,up,up,1,0.763018131256,3,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,The fat chewed Adam,Non-sensible,up,up,1,0.806755065918,3,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I cut the wine,Sklar_violation,up,up,1,0.736296892166,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Adam watched the opera,Sensible,up,up,1,0.739588975906,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,The kettle carried John,Non-sensible,up,up,1,0.736416816711,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,The eggs whisked Dan,Non-sensible,up,up,1,0.70507979393,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Carl sold the sofa,Sensible,up,up,1,0.752353906631,3,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I washed the dance,Sklar_violation,down,down,1,0.947953224182,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I broke the border,Sklar_control_B,up,up,1,0.634550094604,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Erin tidied the garage,Sensible,down,down,1,0.854118108749,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Max kissed the mirror,Sensible,down,down,1,0.95142698288,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I broke the hat,Sklar_violation,up,up,1,0.775485038757,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Zoe paid the debt,Sensible,down,down,1,0.869735956192,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Sam sucked the candy,Sensible,up,up,1,1.13590312004,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I heard the thunder,Sklar_control_A,up,up,1,0.80721282959,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I wiped the juice,Sklar_control_A,down,down,1,0.893503904343,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Tom visited the hospital,Sensible,up,up,1,0.95146894455,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,The floor cleaned Tim,Non-sensible,down,down,1,0.82284116745,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I lifted the squash,Sklar_filler,up,up,1,0.728631019592,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I found the exercise,Sklar_filler,down,down,1,0.96400809288,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I lifted the hammer,Sklar_control_A,up,up,1,1.10501599312,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Jen weighed the flour,Sensible,up,up,1,0.783565998077,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Kate served the dish,Sensible,up,up,1,0.947942972183,3,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,The towels passed Phil,Non-sensible,down,down,1,0.96373295784,2,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,Fred lent the car,Sensible,up,up,1,0.853919029236,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
4,1,I photographed the moon,Sklar_control_A,up,up,1,0.759878873825,1,2015_Oct_05_1609,85.1049531389,CFS popping time,001,,
