SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
11,1,Mike ate the steak,Sensible,up,up,1,1.58645391464,1,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,Tom whisked the cream,Sensible,up,up,1,1.70479393005,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I cut the wine,Sklar_violation,down,down,1,1.74011206627,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I scattered the dice,Sklar_filler,down,down,1,1.71650195122,3,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I solved the exercise,Sklar_control_B,down,down,1,1.48162484169,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I tied the chasm,Sklar_violation,up,up,1,1.66982698441,3,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I cleaned the floor,Sklar_filler,up,up,1,2.12745499611,3,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I burnt the clouds,Sklar_violation,up,up,1,1.65392899513,3,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,Jake dusted the shelf,Sensible,up,up,1,1.3041510582,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,The lorry dented Lily,Non-sensible,up,up,1,1.81844806671,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,The story wrote Ewan,Non-sensible,down,down,1,1.35135793686,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,Phil cancelled the party,Sensible,up,up,1,1.79839706421,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,The towels passed Phil,Non-sensible,down,down,1,1.39493012428,3,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,Hugh kissed the rose,Sensible,down,down,1,1.04186701775,1,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,The box lifted Kate,Non-sensible,down,down,1,1.43419885635,1,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I swallowed the food,Sklar_control_B,down,down,1,1.42176795006,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,The monitor punched Erin,Non-sensible,down,down,1,0.822629928589,1,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,The lever pulled Hugh,Non-sensible,up,up,1,1.32430505753,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,Luke fixed the radio,Sensible,down,down,1,1.26968002319,1,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,I baked the bread,Sklar_control_A,up,up,1,1.65392398834,1,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
11,1,The trolley pushed Matt,Non-sensible,down,down,1,1.17557287216,2,2015_Oct_12_1106,85.043522339,CFS popping time,001,,
