SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
36,1,The museum visited Mary,Non-sensible,down,down,1,1.0344619751,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Emma pulled the rope,Sensible,down,down,1,1.02194690704,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Matt drank the juice,Sensible,up,up,1,1.1754860878,3,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The house dusted Alex,Non-sensible,down,down,1,1.6694278717,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Anna polished the trophy,Sensible,up,up,1,1.26989006996,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The button pushed Ian,Non-sensible,up,up,1,1.45787405968,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,I ironed the coffee,Sklar_violation,down,down,1,0.846428155899,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The onion sliced Liam,Non-sensible,down,down,1,0.775830030441,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,I interviewed the woman,Sklar_control_B,down,down,1,0.916882038116,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The juice drank Matt,Non-sensible,up,up,1,1.05816721916,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Matt pushed the trolley,Sensible,down,down,1,0.901149988174,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Ryan carried the gun,Sensible,down,down,1,0.881003141403,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The garden watered Jeff,Non-sensible,up,up,1,0.940312147141,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The table wiped Beth,Non-sensible,up,up,1,0.846485853195,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,I played the melody,Sklar_control_A,down,down,1,0.799395084381,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Lara filed the papers,Sensible,down,down,1,0.822840929031,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The room entered Ryan,Non-sensible,up,up,1,0.759749889374,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,I tied the chasm,Sklar_violation,up,up,1,1.52834820747,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The bucket lent Max,Non-sensible,down,down,1,0.76348900795,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Will licked the spoon,Sensible,down,down,1,1.15210604668,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,I laundered the scarf,Sklar_control_B,up,up,1,0.799266815186,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Josh taught the rules,Sensible,down,down,1,0.712908029556,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Jack mixed the fruits,Sensible,down,down,1,0.759931087494,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Jake dusted the shelf,Sensible,up,up,1,0.846232891083,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Dan whisked the eggs,Sensible,up,up,1,0.877497911453,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Dan carried the folder,Sensible,up,up,1,0.940476179123,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Adam watched the opera,Sensible,up,up,1,1.23063087463,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The portrait painted Jay,Non-sensible,up,up,1,0.7757999897,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Ella watched the movie,Sensible,up,up,1,0.692699193954,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Erin tidied the garage,Sensible,up,up,1,0.739682197571,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,Ian mailed the invite,Sensible,up,up,1,0.822897911072,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,I closed the door,Sklar_control_A,up,up,1,0.736468076706,2,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
36,1,The office entered Joe,Non-sensible,up,up,1,0.736428976059,1,2015_Nov_16_0906,85.1020176279,CFS popping time,001,,
