SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant,
9,1,Jack cleaned the bath,Sensible,up,up,1,1.83964109421,2,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I moved the chair,Sklar_control_A,up,up,1,1.5655040741,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I wore the way,Sklar_violation,down,down,1,1.36578702927,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I burnt the stew,Sklar_control_B,down,down,1,1.2600979805,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Liz sliced the tomato,Sensible,down,down,1,1.47350811958,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The room entered Ryan,Non-sensible,up,up,1,1.44914007187,2,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The internet searched Max,Non-sensible,down,down,1,1.34011697769,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The box labeled Ian,Non-sensible,down,down,1,1.57652902603,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Beth took the photo,Sensible,down,down,1,1.64308595657,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The picture painted Ryan,Non-sensible,up,up,1,1.49901080132,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I broke the border,Sklar_control_B,down,down,1,1.56004190445,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The jumper wore Joe,Non-sensible,up,up,1,1.60635495186,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The onion sliced Liam,Non-sensible,up,up,1,1.95980191231,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The dishes washed Mark,Non-sensible,up,up,1,1.389991045,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Andy grated the cheese,Sensible,up,up,1,1.34324407578,2,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I photographed the river,Sklar_control_A,down,down,1,1.69899892807,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Ryan carried the gun,Sensible,down,down,1,1.53206801414,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Jane licked the plate,Sensible,up,up,1,2.73200416565,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I liked the dance,Sklar_control_A,down,down,1,1.46573400497,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Matt kicked the bike,Sensible,up,up,1,1.74011492729,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Ryan knitted the socks,Sensible,up,down,0,1.64328598976,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The beer drank Jack,Non-sensible,down,down,1,1.33985185623,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The house built Kate,Non-sensible,up,up,1,1.37341094017,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The money offered Matt,Non-sensible,up,up,1,2.46526002884,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Lily dented the lorry,Sensible,down,down,1,1.12364697456,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The ticket took Tim,Non-sensible,up,up,1,1.79887604713,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Tim cleaned the floor,Sensible,down,up,0,1.43981981277,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The coins polished Jon,Non-sensible,down,up,0,1.33984589577,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The garage tidied Erin,Non-sensible,up,up,1,1.49032902718,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Leah sucked the lolly,Sensible,up,up,1,3.16488003731,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The salt passed Leo,Non-sensible,down,down,1,1.7731051445,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The lorry dented Lily,Non-sensible,up,up,1,1.87657618523,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Kate served the dish,Sensible,down,down,1,1.91000890732,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Luke swallowed the pill,Sensible,down,down,1,1.39915680885,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The puzzle solved Joe,Non-sensible,up,up,1,1.31570792198,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The trousers ironed Eve,Non-sensible,up,up,1,2.0397670269,2,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The museum visited Mary,Non-sensible,up,up,1,1.77316403389,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Josh crushed the ice,Sensible,up,up,1,1.39893603325,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I scattered the dice,Sklar_filler,down,down,1,1.43999290466,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Amy lifted the crate,Sensible,down,down,1,1.44915294647,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The rope pulled Emma,Non-sensible,up,up,1,1.38997793198,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Mark washed the dishes,Sensible,down,down,1,1.50664496422,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I gathered the dice,Sklar_control_B,up,up,1,3.48159313202,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The card posted Erin,Non-sensible,up,up,1,2.56536507607,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The thread measured Amy,Non-sensible,up,up,1,2.10634303093,2,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The bowl dented Ian,Non-sensible,up,up,1,1.44890499115,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The house dusted Alex,Non-sensible,down,down,1,2.24303412437,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I saw the light,Sklar_filler,down,down,1,4.7142829895,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Tom grated the carrots,Sensible,up,up,1,2.29861998558,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The ham ate Tim,Non-sensible,up,up,1,1.42684698105,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The poster read Luke,Non-sensible,down,up,0,1.73991012573,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Fred lent the car,Sensible,down,down,1,1.57332396507,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Amy hugged the tree,Sensible,down,down,1,1.58999300003,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Beth washed the pan,Sensible,down,down,1,3.30601000786,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Ian dented the bowl,Sensible,down,down,1,1.43242287636,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Joe wore the jumper,Sensible,down,down,1,1.28213691711,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Josh taught the rules,Sensible,down,down,1,1.60654020309,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I watered the plant,Sklar_filler,down,down,1,1.59315395355,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I drew the rain,Sklar_control_A,down,up,0,1.34903502464,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I sold the diamond,Sklar_control_A,down,up,0,2.18976402283,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Luke read the poster,Sensible,down,down,1,1.20991492271,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The carrots grated Tom,Non-sensible,up,up,1,1.28982305527,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The tomato sliced Liz,Non-sensible,down,down,1,1.47333097458,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The rose kissed Hugh,Non-sensible,down,down,1,1.60664200783,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I fixed up the shower,Sklar_control_A,up,up,1,1.6730659008,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I smelled the smoke,Sklar_control_A,down,down,1,1.4655880928,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Lucy wiped the desk,Sensible,down,down,1,1.8898100853,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I spilled the moon,Sklar_violation,down,down,1,1.28994393349,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The number dialed Tom,Non-sensible,down,down,1,1.46021008492,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I wore the shirt,Sklar_control_A,up,up,1,1.37687492371,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The juice drank Matt,Non-sensible,down,down,1,1.2734439373,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The gift posted Jack,Non-sensible,down,down,1,1.35647511482,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I broke the hat,Sklar_violation,down,down,1,1.21589183807,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I wore the gloves,Sklar_control_B,up,up,1,1.65667009354,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The fruits mixed Jack,Non-sensible,up,up,1,1.54888677597,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Tim sniffed the perfume,Sensible,up,up,1,1.51002287865,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I met the woman,Sklar_filler,down,down,1,1.42309188843,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Rob stroked the fur,Sensible,up,up,1,1.2898080349,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Erin punched the monitor,Sensible,down,down,1,1.35670995712,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,I spread the glue,Sklar_control_A,up,up,1,2.27658390999,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,Will licked the spoon,Sensible,down,down,1,1.51010107994,2,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The shelf dusted Jake,Non-sensible,down,down,1,1.65660214424,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The plans cancelled Ian,Non-sensible,down,down,1,1.85661506653,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The pan washed Beth,Non-sensible,down,down,1,2.27297997475,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The sugar weighed Liz,Non-sensible,down,down,1,1.70639896393,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
9,1,The candy sucked Sam,Non-sensible,down,down,1,1.35659599304,3,2015_Oct_09_1400,60.0261611515,CFS popping time,001,,
