subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
3,3,23/12/93,22,f,1,The shoes counted Lucy,Non-sensible,edin_semantics,emo_sem_emo_sem,0.849280685368285,1,2,2,1,20273.7617618269,123,B
3,3,23/12/93,22,f,2,Phil sniffed the milk,Sensible,edin_semantics,emo_sem_emo_sem,0.667037634764711,2,1,1,1,20275.1730928605,18,B
3,3,23/12/93,22,f,3,Josh squeezed the ball,Sensible,edin_semantics,emo_sem_emo_sem,0.585087146500882,1,2,2,1,20276.5021016893,1,B
3,3,23/12/93,22,f,4,The blanket stroked Ryan,Non-sensible,edin_semantics,emo_sem_emo_sem,0.608783669365948,2,1,1,1,20277.8546838839,116,B
3,3,23/12/93,22,f,5,Jack mixed the fruits,Sensible,edin_semantics,emo_sem_emo_sem,0.632104627118679,2,1,2,0,20279.2306720274,8,B
3,3,23/12/93,22,f,6,The beer drank Jack,Non-sensible,edin_semantics,emo_sem_emo_sem,0.642485426404164,2,2,2,1,20280.6185833209,135,B
3,3,23/12/93,22,f,7,Hugh pulled the lever,Sensible,edin_semantics,emo_sem_emo_sem,0.703305165414349,1,2,2,1,20282.0651664802,45,B
3,3,23/12/93,22,f,8,The lemon squeezed Jay,Non-sensible,edin_semantics,emo_sem_emo_sem,0.679866182075784,2,1,1,1,20283.4882429839,76,B
3,3,23/12/93,22,f,9,The report wrote Alex,Non-sensible,edin_semantics,emo_sem_emo_sem,0.809590092008875,1,2,2,1,20285.0407255623,149,B
3,3,23/12/93,22,f,10,The salt passed Leo,Non-sensible,edin_semantics,emo_sem_emo_sem,1.0210120822303,2,1,2,0,20286.8048921605,118,B
3,3,23/12/93,22,f,11,Liz sliced the tomato,Sensible,edin_semantics,emo_sem_emo_sem,5.8316041088292,1,2,2,1,20293.3794079991,3,B
3,3,23/12/93,22,f,12,John described the pen,Sensible,edin_semantics,emo_sem_emo_sem,0.762150541635492,2,1,1,1,20294.8848163291,42,B
3,3,23/12/93,22,f,13,Jen searched the room,Sensible,edin_semantics,emo_sem_emo_sem,1.53872746609341,1,1,1,1,20297.1664956151,10,B
3,3,23/12/93,22,f,14,Dan carried the folder,Sensible,edin_semantics,emo_sem_emo_sem,0.891646739160933,1,1,1,1,20298.8013064919,30,B
3,3,23/12/93,22,f,15,The ice crushed Josh,Non-sensible,edin_semantics,emo_sem_emo_sem,0.774297234609548,1,2,2,1,20300.3184756867,81,B
3,3,23/12/93,22,f,16,The rules taught Josh,Non-sensible,edin_semantics,emo_sem_emo_sem,1.17440878161506,2,1,1,1,20302.2355970299,90,B
3,3,23/12/93,22,f,17,Amy hugged the tree,Sensible,edin_semantics,emo_sem_emo_sem,0.585896968794259,1,2,2,1,20303.5646048965,11,B
3,3,23/12/93,22,f,18,The carrots chopped Fred,Non-sensible,edin_semantics,emo_sem_emo_sem,0.750595580197114,2,1,1,1,20305.0582331185,102,B
3,3,23/12/93,22,f,19,The garage tidied Erin,Non-sensible,edin_semantics,emo_sem_emo_sem,1.56225047851694,2,2,2,1,20307.3633885915,77,B
3,3,23/12/93,22,f,20,Amy measured the thread,Sensible,edin_semantics,emo_sem_emo_sem,0.868183701692033,2,2,2,1,20308.9747008308,51,B
3,3,23/12/93,22,f,21,Luke climbed the hill,Sensible,edin_semantics,emo_sem_emo_sem,0.938825542791164,2,1,1,1,20310.6565465072,68,B
3,3,23/12/93,22,f,22,The turnip mashed Ella,Non-sensible,edin_semantics,emo_sem_emo_sem,0.680038730355591,1,2,2,1,20312.0796480272,103,B
3,3,23/12/93,22,f,23,Matt offered the money,Sensible,edin_semantics,emo_sem_emo_sem,0.762450416423235,2,2,2,1,20313.5850794492,9,B
3,3,23/12/93,22,f,24,The trophy polished Anna,Non-sensible,edin_semantics,emo_sem_emo_sem,1.25639775648597,2,1,1,1,20315.5844819447,104,B
3,3,23/12/93,22,f,25,The steak ate Mike,Non-sensible,edin_semantics,emo_sem_emo_sem,0.821112339832325,1,1,1,1,20317.1487112761,142,B
3,3,23/12/93,22,f,26,The poster read Luke,Non-sensible,edin_semantics,emo_sem_emo_sem,0.761809614465164,1,2,2,1,20318.6541670729,79,B
3,3,23/12/93,22,f,27,The bed sold Jay,Non-sensible,edin_semantics,emo_sem_emo_sem,0.855606279474159,1,2,2,1,20320.2537501988,113,B
3,3,23/12/93,22,f,28,The pan washed Beth,Non-sensible,edin_semantics,emo_sem_emo_sem,0.621340244673775,1,1,1,1,20321.6179409154,132,B
3,3,23/12/93,22,f,29,Carl brushed the teeth,Sensible,edin_semantics,emo_sem_emo_sem,0.68013590902774,1,1,1,1,20323.0410196641,72,B
