subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
45,1,30/1/96,20,M,1,Eve ironed the trousers,Sensible,edin_semantics,emo_sem_emo_sem,0.707806494319811,1,1,1,1,1570419.48686292,130,A
45,1,30/1/96,20,M,2,The dish served Kate,Non-sensible,edin_semantics,emo_sem_emo_sem,0.923798127332702,1,1,1,1,1570421.1569349,70,A
45,1,30/1/96,20,M,3,Jack cleaned the bath,Sensible,edin_semantics,emo_sem_emo_sem,0.794957485049963,2,1,1,1,1570422.69762839,80,A
45,1,30/1/96,20,M,4,The puzzle solved Joe,Non-sensible,edin_semantics,emo_sem_emo_sem,0.724769465392455,1,1,1,1,1570424.1677785,34,A
45,1,30/1/96,20,M,5,The number dialed Tom,Non-sensible,edin_semantics,emo_sem_emo_sem,0.821226195897907,1,2,2,1,1570425.73201489,63,A
45,1,30/1/96,20,M,6,Lucy wiped the desk,Sensible,edin_semantics,emo_sem_emo_sem,0.66845009312965,2,2,2,1,1570427.14339082,115,A
45,1,30/1/96,20,M,7,Mike ate the steak,Sensible,edin_semantics,emo_sem_emo_sem,0.715761034283787,2,1,1,1,1570428.60184518,142,A
45,1,30/1/96,20,M,8,The bushes trimmed Jon,Non-sensible,edin_semantics,emo_sem_emo_sem,0.644749721512198,2,1,1,1,1570429.98956724,32,A
45,1,30/1/96,20,M,9,The herbs chopped Phil,Non-sensible,edin_semantics,emo_sem_emo_sem,0.844722909387201,1,2,2,1,1570431.57737251,27,A
45,1,30/1/96,20,M,10,Max searched the internet,Sensible,edin_semantics,emo_sem_emo_sem,0.915187391219661,2,2,2,1,1570433.2356554,85,A
45,1,30/1/96,20,M,11,The garden watered Jeff,Non-sensible,edin_semantics,emo_sem_emo_sem,0.844960884656757,2,1,1,1,1570434.82342667,54,A
45,1,30/1/96,20,M,12,Jay painted the portrait,Sensible,edin_semantics,emo_sem_emo_sem,1.16247184062377,1,1,1,1,1570436.72874032,110,A
45,1,30/1/96,20,M,13,Amy lifted the crate,Sensible,edin_semantics,emo_sem_emo_sem,0.938880386063829,1,1,1,1,1570438.41058054,144,A
45,1,30/1/96,20,M,14,Eve typed the message,Sensible,edin_semantics,emo_sem_emo_sem,1.17415637359954,1,1,1,1,1570440.32765891,124,A
45,1,30/1/96,20,M,15,The lesson taught Eve,Non-sensible,edin_semantics,emo_sem_emo_sem,0.844978203764185,2,2,2,1,1570441.91542344,15,A
45,1,30/1/96,20,M,16,The teeth brushed Carl,Non-sensible,edin_semantics,emo_sem_emo_sem,0.891350712860003,1,1,1,1,1570443.55021989,72,A
45,1,30/1/96,20,M,17,Adam chewed the fat,Sensible,edin_semantics,emo_sem_emo_sem,0.750686985906214,2,1,1,1,1570445.04387794,106,A
45,1,30/1/96,20,M,18,Kate hugged the pillow,Sensible,edin_semantics,emo_sem_emo_sem,0.785814992384985,1,1,1,1,1570446.57282724,86,A
45,1,30/1/96,20,M,19,The lever pulled Hugh,Non-sensible,edin_semantics,emo_sem_emo_sem,0.739136193878949,2,2,2,1,1570448.05473853,45,A
45,1,30/1/96,20,M,20,Phil cancelled the party,Sensible,edin_semantics,emo_sem_emo_sem,0.70334910438396,2,1,1,1,1570449.50136467,82,A
45,1,30/1/96,20,M,21,Liam mixed the nuts,Sensible,edin_semantics,emo_sem_emo_sem,0.950705074472353,1,2,2,1,1570451.19497185,83,A
45,1,30/1/96,20,M,22,The hill climbed Luke,Non-sensible,edin_semantics,emo_sem_emo_sem,0.821095020743087,1,1,1,1,1570452.75926565,68,A
45,1,30/1/96,20,M,23,The box lifted Kate,Non-sensible,edin_semantics,emo_sem_emo_sem,0.891760595375672,1,2,2,1,1570454.39401623,69,A
