subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
39,3,23/7/91,25,m,1,The party cancelled Phil,Non-sensible,edin_semantics,emo_sem_emo_sem,2.08299828623421,2,1,1,1,1224001.54652838,82,B
39,3,23/7/91,25,m,2,The stairs climbed Ben,Non-sensible,edin_semantics,emo_sem_emo_sem,2.54527916898951,1,2,2,1,1224004.83960676,143,B
39,3,23/7/91,25,m,3,Jake dusted the shelf,Sensible,edin_semantics,emo_sem_emo_sem,1.67580552469008,1,2,2,1,1224007.26241161,47,B
39,3,23/7/91,25,m,4,Luke climbed the hill,Sensible,edin_semantics,emo_sem_emo_sem,1.92301877378486,1,1,1,1,1224009.93220521,68,B
39,3,23/7/91,25,m,5,The curtains measured Rob,Non-sensible,edin_semantics,emo_sem_emo_sem,2.01983759948052,1,1,1,1,1224012.69607546,126,B
39,3,23/7/91,25,m,6,Mike paid the bill,Sensible,edin_semantics,emo_sem_emo_sem,1.44355394272134,2,2,2,1,1224014.88367616,59,B
39,3,23/7/91,25,m,7,Matt kicked the bike,Sensible,edin_semantics,emo_sem_emo_sem,2.06679093558341,1,2,2,1,1224017.69458154,39,B
39,3,23/7/91,25,m,8,Rob mailed the parcel,Sensible,edin_semantics,emo_sem_emo_sem,2.47883653710596,2,1,1,1,1224020.91714668,14,B
39,3,23/7/91,25,m,9,The steak ate Mike,Non-sensible,edin_semantics,emo_sem_emo_sem,2.38427976169623,2,1,1,1,1224024.0456108,142,B
39,3,23/7/91,25,m,10,Eve taught the lesson,Sensible,edin_semantics,emo_sem_emo_sem,2.11351720080711,2,2,2,1,1224026.90358881,15,B
39,3,23/7/91,25,m,11,Jack mixed the fruits,Sensible,edin_semantics,emo_sem_emo_sem,2.05531423026696,1,1,1,1,1224029.70273588,8,B
39,3,23/7/91,25,m,12,The shoes counted Lucy,Non-sensible,edin_semantics,emo_sem_emo_sem,1.77301017846912,1,2,2,1,1224032.21967191,123,B
39,3,23/7/91,25,m,13,Max lent the bucket,Sensible,edin_semantics,emo_sem_emo_sem,1.87828707671724,1,2,2,1,1224034.84236817,19,B
39,3,23/7/91,25,m,14,The bed sold Jay,Non-sensible,edin_semantics,emo_sem_emo_sem,1.7141731409356,1,2,2,1,1224037.30048512,113,B
39,3,23/7/91,25,m,15,The candy sucked Sam,Non-sensible,edin_semantics,emo_sem_emo_sem,1.6553303305991,1,2,2,1,1224039.69976632,87,B
39,3,23/7/91,25,m,16,The debt paid Zoe,Non-sensible,edin_semantics,emo_sem_emo_sem,1.56144322198816,2,1,1,1,1224042.00494681,134,B
39,3,23/7/91,25,m,17,Tom dialed the number,Sensible,edin_semantics,emo_sem_emo_sem,1.64383534388617,1,2,2,1,1224044.39247356,63,B
39,3,23/7/91,25,m,18,Kate built the house,Sensible,edin_semantics,emo_sem_emo_sem,1.83208198426291,1,1,1,1,1224046.96816228,46,B
39,3,23/7/91,25,m,19,The portrait painted Jay,Non-sensible,edin_semantics,emo_sem_emo_sem,1.61992906918749,1,1,1,1,1224049.33216762,110,B
39,3,23/7/91,25,m,20,The rope pulled Andy,Non-sensible,edin_semantics,emo_sem_emo_sem,2.0317039815709,2,1,1,1,1224052.10782567,148,B
