subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
25,1,12/12/94,21,f,1,The lorry dented Lily,Non-sensible,edin_semantics,emo_sem_emo_sem,2.61281129252166,1,1,1,1,774812.00675055,71,A
25,1,12/12/94,21,f,2,The ham ate Tim,Non-sensible,edin_semantics,emo_sem_emo_sem,2.41676437982824,1,1,1,1,774815.170469998,67,A
25,1,12/12/94,21,f,3,Alex dusted the house,Sensible,edin_semantics,emo_sem_emo_sem,3.53481690632179,2,2,2,1,774819.45160502,122,A
25,1,12/12/94,21,f,4,Luke watered the plants,Sensible,edin_semantics,emo_sem_emo_sem,6.43960521719418,1,1,1,1,774826.637637076,129,A
25,1,12/12/94,21,f,5,Luke read the poster,Sensible,edin_semantics,emo_sem_emo_sem,1.41967621212825,2,1,1,1,774828.801669228,79,A
25,1,12/12/94,21,f,6,Erin punched the monitor,Sensible,edin_semantics,emo_sem_emo_sem,1.25531981082167,1,1,1,1,774830.801096419,125,A
25,1,12/12/94,21,f,7,Jay squeezed the lemon,Sensible,edin_semantics,emo_sem_emo_sem,1.56145957880653,1,2,2,1,774833.106302887,76,A
25,1,12/12/94,21,f,8,Tim took the ticket,Sensible,edin_semantics,emo_sem_emo_sem,3.6433706182288,1,2,2,1,774837.493215132,128,A
25,1,12/12/94,21,f,9,Kate wore the dress,Sensible,edin_semantics,emo_sem_emo_sem,1.89069387502968,2,2,2,1,774840.127708816,100,A
25,1,12/12/94,21,f,10,Josh crushed the ice,Sensible,edin_semantics,emo_sem_emo_sem,1.59680278948508,2,1,1,1,774842.468160032,81,A
25,1,12/12/94,21,f,11,The fruits mixed Jack,Non-sensible,edin_semantics,emo_sem_emo_sem,3.18452209897805,2,2,2,1,774846.396411701,8,A
25,1,12/12/94,21,f,12,Anna polished the trophy,Sensible,edin_semantics,emo_sem_emo_sem,2.09026872622781,2,2,2,1,774849.230874724,104,A
25,1,12/12/94,21,f,13,Liz weighed the sugar,Sensible,edin_semantics,emo_sem_emo_sem,2.8552303937031,1,1,1,1,774852.82979588,139,A
25,1,12/12/94,21,f,14,The box lifted Kate,Non-sensible,edin_semantics,emo_sem_emo_sem,4.40764786547516,2,1,1,1,774857.98117075,69,A
25,1,12/12/94,21,f,15,The book read Sean,Non-sensible,edin_semantics,emo_sem_emo_sem,6.75975186401047,2,2,2,1,774865.484800678,4,A
25,1,12/12/94,21,f,16,The laptop fixed Jen,Non-sensible,edin_semantics,emo_sem_emo_sem,2.6783065124182,1,1,2,0,774868.907286412,37,A
25,1,12/12/94,21,f,17,Jane licked the plate,Sensible,edin_semantics,emo_sem_emo_sem,3.51341033657081,2,2,2,1,774873.164842936,96,A
