subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
73,1,23/1/95,21,F,1,The towels passed Phil,Non-sensible,edin_semantics,emo_sem_emo_sem,1.44972398865502,2,1,1,1,780255.428390039,43,A
73,1,23/1/95,21,F,2,Fred chopped the carrots,Sensible,edin_semantics,emo_sem_emo_sem,0.784918671939522,2,2,2,1,780256.957350381,102,A
73,1,23/1/95,21,F,3,Emma pulled the rope,Sensible,edin_semantics,emo_sem_emo_sem,0.879029040457681,2,2,2,1,780258.580350213,120,A
73,1,23/1/95,21,F,4,Jack cleaned the bath,Sensible,edin_semantics,emo_sem_emo_sem,0.702865116880275,1,2,2,1,780260.027032176,80,A
73,1,23/1/95,21,F,5,Josh taught the rules,Sensible,edin_semantics,emo_sem_emo_sem,1.29120221117046,2,2,2,1,780262.061636543,90,A
73,1,23/1/95,21,F,6,The dish served Kate,Non-sensible,edin_semantics,emo_sem_emo_sem,0.762361817876808,1,2,2,1,780263.567052856,70,A
73,1,23/1/95,21,F,7,The plans cancelled Ian,Non-sensible,edin_semantics,emo_sem_emo_sem,0.809455969720148,2,1,1,1,780265.119528042,7,A
73,1,23/1/95,21,F,8,Ryan knitted the socks,Sensible,edin_semantics,emo_sem_emo_sem,0.856391044449992,1,1,1,1,780266.719077174,141,A
73,1,23/1/95,21,F,9,The laptop fixed Jen,Non-sensible,edin_semantics,emo_sem_emo_sem,1.29170285444707,2,1,1,1,780268.75370816,37,A
73,1,23/1/95,21,F,10,The herbs chopped Phil,Non-sensible,edin_semantics,emo_sem_emo_sem,1.09182331687771,2,1,1,1,780270.588439083,27,A
73,1,23/1/95,21,F,11,Mike ate the steak,Sensible,edin_semantics,emo_sem_emo_sem,0.938985653570853,2,2,2,1,780272.270293856,142,A
73,1,23/1/95,21,F,12,Liam mixed the nuts,Sensible,edin_semantics,emo_sem_emo_sem,1.08017766580451,2,1,1,1,780274.09328227,83,A
73,1,23/1/95,21,F,13,The ham ate Tim,Non-sensible,edin_semantics,emo_sem_emo_sem,0.891853015404195,2,1,1,1,780275.728026856,67,A
73,1,23/1/95,21,F,14,Adam watched the opera,Sensible,edin_semantics,emo_sem_emo_sem,1.46810411068145,2,2,2,1,780277.939122601,108,A
73,1,23/1/95,21,F,15,Sam sucked the candy,Sensible,edin_semantics,emo_sem_emo_sem,0.997489727335051,2,1,1,1,780279.679787414,87,A
73,1,23/1/95,21,F,16,The milk sniffed Phil,Non-sensible,edin_semantics,emo_sem_emo_sem,1.29182536934968,2,2,2,1,780281.714451435,18,A
73,1,23/1/95,21,F,17,The ball squeezed Josh,Non-sensible,edin_semantics,emo_sem_emo_sem,0.962347193155438,1,1,1,1,780283.419790262,1,A
73,1,23/1/95,21,F,18,The table wiped Beth,Non-sensible,edin_semantics,emo_sem_emo_sem,0.903304631123319,2,2,2,1,780285.06636395,40,A
73,1,23/1/95,21,F,19,The mirror kissed Max,Non-sensible,edin_semantics,emo_sem_emo_sem,0.762527309241705,1,1,1,1,780286.571787961,23,A
73,1,23/1/95,21,F,20,Ian mailed the invite,Sensible,edin_semantics,emo_sem_emo_sem,0.750302759348415,1,1,1,1,780288.065442523,89,A
73,1,23/1/95,21,F,21,The letter typed Phil,Non-sensible,edin_semantics,emo_sem_emo_sem,0.868076785467565,1,1,1,1,780289.676709468,49,A
73,1,23/1/95,21,F,22,The garlic crushed Erin,Non-sensible,edin_semantics,emo_sem_emo_sem,0.762574775726534,1,2,2,1,780291.182133158,6,A
73,1,23/1/95,21,F,23,Erin described the church,Sensible,edin_semantics,emo_sem_emo_sem,0.727163157775067,1,1,1,1,780292.652286667,117,A
73,1,23/1/95,21,F,24,The coins polished Jon,Non-sensible,edin_semantics,emo_sem_emo_sem,1.32697303511668,2,1,1,1,780294.722224396,29,A
73,1,23/1/95,21,F,25,The puzzle solved Joe,Non-sensible,edin_semantics,emo_sem_emo_sem,0.856552366400138,1,2,2,1,780296.321711629,34,A
73,1,23/1/95,21,F,26,Leo passed the salt,Sensible,edin_semantics,emo_sem_emo_sem,0.891679506166838,1,2,2,1,780297.95649438,118,A
73,1,23/1/95,21,F,27,Fred lent the car,Sensible,edin_semantics,emo_sem_emo_sem,0.962102804798633,1,2,2,1,780299.661851489,94,A
73,1,23/1/95,21,F,28,The tomato sliced Liz,Non-sensible,edin_semantics,emo_sem_emo_sem,0.727074959897436,1,1,1,1,780301.132017506,3,A
73,1,23/1/95,21,F,29,The story wrote Ewan,Non-sensible,edin_semantics,emo_sem_emo_sem,1.15008813375607,2,2,2,1,780303.025528963,74,A
73,1,23/1/95,21,F,30,Bill trimmed the hair,Sensible,edin_semantics,emo_sem_emo_sem,0.833235406898893,2,1,1,1,780304.601537594,107,A
73,1,23/1/95,21,F,31,The cheese grated Andy,Non-sensible,edin_semantics,emo_sem_emo_sem,1.19731442199554,2,1,1,1,780306.542096057,65,A
73,1,23/1/95,21,F,32,Jay squeezed the lemon,Sensible,edin_semantics,emo_sem_emo_sem,0.926772649516352,1,2,2,1,780308.212169835,76,A
