subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
66,1,3/7/87,28,F,1,Adam chewed the fat,Sensible,edin_semantics,emo_sem_emo_sem,4.08435151132289,2,2,2,1,340492.936468325,106,A
66,1,3/7/87,28,F,2,Emma pulled the rope,Sensible,edin_semantics,emo_sem_emo_sem,1.31481134629576,2,2,2,1,340494.994676054,120,A
66,1,3/7/87,28,F,3,The toffee chewed Ben,Non-sensible,edin_semantics,emo_sem_emo_sem,0.962210566503927,1,1,1,1,340496.700062669,31,A
66,1,3/7/87,28,F,4,The lolly sucked Leah,Non-sensible,edin_semantics,emo_sem_emo_sem,0.903702323383186,1,2,2,1,340498.346600436,12,A
66,1,3/7/87,28,F,5,The sofa sold Carl,Non-sensible,edin_semantics,emo_sem_emo_sem,1.08012538857292,1,2,2,1,340500.169620281,38,A
66,1,3/7/87,28,F,6,Dan brushed the hair,Sensible,edin_semantics,emo_sem_emo_sem,0.985763575765304,1,1,1,1,340501.898447011,147,A
66,1,3/7/87,28,F,7,The flour weighed Jen,Non-sensible,edin_semantics,emo_sem_emo_sem,2.99708978994749,2,2,2,1,340505.638505985,64,A
66,1,3/7/87,28,F,8,The jar labeled Liz,Non-sensible,edin_semantics,emo_sem_emo_sem,0.985755237052217,1,1,1,1,340507.367379862,61,A
66,1,3/7/87,28,F,9,Eve typed the message,Sensible,edin_semantics,emo_sem_emo_sem,0.868265047844034,1,2,2,1,340508.9786436,124,A
66,1,3/7/87,28,F,10,Ian mailed the invite,Sensible,edin_semantics,emo_sem_emo_sem,0.797960736206733,1,1,1,1,340510.519333622,89,A
66,1,3/7/87,28,F,11,Ryan stroked the blanket,Sensible,edin_semantics,emo_sem_emo_sem,0.973921002936549,1,2,2,1,340512.236477818,116,A
66,1,3/7/87,28,F,12,The plans cancelled Ian,Non-sensible,edin_semantics,emo_sem_emo_sem,1.20914127957076,2,1,1,1,340514.1888192,7,A
66,1,3/7/87,28,F,13,Lucy counted the shoes,Sensible,edin_semantics,emo_sem_emo_sem,1.13874652504455,1,1,1,1,340516.070623748,123,A
66,1,3/7/87,28,F,14,The garlic crushed Erin,Non-sensible,edin_semantics,emo_sem_emo_sem,1.44417489744956,2,2,2,1,340518.258171295,6,A
66,1,3/7/87,28,F,15,Mike ate the steak,Sensible,edin_semantics,emo_sem_emo_sem,1.63292418059427,2,2,2,1,340520.633892112,142,A
66,1,3/7/87,28,F,16,Tom offered the sweets,Sensible,edin_semantics,emo_sem_emo_sem,1.18560398567934,2,2,2,1,340522.562674391,84,A
66,1,3/7/87,28,F,17,Kate hugged the pillow,Sensible,edin_semantics,emo_sem_emo_sem,2.70264157524798,2,2,2,1,340526.00869503,86,A
66,1,3/7/87,28,F,18,The number dialed Tom,Non-sensible,edin_semantics,emo_sem_emo_sem,1.07984251383459,1,1,1,1,340527.831694028,63,A
66,1,3/7/87,28,F,19,Fred served the dessert,Sensible,edin_semantics,emo_sem_emo_sem,1.02142663794803,2,1,1,1,340529.59584482,145,A
66,1,3/7/87,28,F,20,The parcel mailed Rob,Non-sensible,edin_semantics,emo_sem_emo_sem,1.00953210855369,1,2,2,1,340531.348228409,14,A
66,1,3/7/87,28,F,21,The fur stroked Rob,Non-sensible,edin_semantics,emo_sem_emo_sem,1.03259505808819,2,1,1,1,340533.124135821,41,A
66,1,3/7/87,28,F,22,Ian pushed the button,Sensible,edin_semantics,emo_sem_emo_sem,1.33837878785562,1,1,1,1,340535.205905218,101,A
66,1,3/7/87,28,F,23,The teeth brushed Carl,Non-sensible,edin_semantics,emo_sem_emo_sem,1.75035535736242,1,2,2,1,340537.699221421,72,A
66,1,3/7/87,28,F,24,The spoon licked Will,Non-sensible,edin_semantics,emo_sem_emo_sem,1.13849283580203,1,1,1,1,340539.580986842,21,A
66,1,3/7/87,28,F,25,Joe entered the office,Sensible,edin_semantics,emo_sem_emo_sem,0.903885454346891,1,1,1,1,340541.227584583,133,A
66,1,3/7/87,28,F,26,The bucket lent Max,Non-sensible,edin_semantics,emo_sem_emo_sem,0.809291440469678,1,1,1,1,340542.780023528,19,A
66,1,3/7/87,28,F,27,Rob measured the curtains,Sensible,edin_semantics,emo_sem_emo_sem,1.15034919953905,2,2,2,1,340544.673589186,126,A
66,1,3/7/87,28,F,28,John carried the kettle,Sensible,edin_semantics,emo_sem_emo_sem,0.750608084432315,1,1,1,1,340546.167231882,105,A
66,1,3/7/87,28,F,29,Ella mashed the turnip,Sensible,edin_semantics,emo_sem_emo_sem,1.06840051978361,1,1,1,1,340547.978404022,103,A
66,1,3/7/87,28,F,30,The milk sniffed Phil,Non-sensible,edin_semantics,emo_sem_emo_sem,1.04490780591732,1,2,2,1,340549.766106541,18,A
66,1,3/7/87,28,F,31,Ben climbed the stairs,Sensible,edin_semantics,emo_sem_emo_sem,0.797761248599272,1,1,1,1,340551.3068668,143,A
66,1,3/7/87,28,F,32,Erin tidied the garage,Sensible,edin_semantics,emo_sem_emo_sem,0.99764335207874,1,1,1,1,340553.047450151,77,A
66,1,3/7/87,28,F,33,The table wiped Beth,Non-sensible,edin_semantics,emo_sem_emo_sem,0.915082739258651,1,2,2,1,340554.705781421,40,A
66,1,3/7/87,28,F,34,The book read Sean,Non-sensible,edin_semantics,emo_sem_emo_sem,1.09145833784714,1,2,2,1,340556.540486686,4,A
66,1,3/7/87,28,F,35,Fred stored the rice,Sensible,edin_semantics,emo_sem_emo_sem,0.903461142268498,1,1,1,1,340558.187032792,127,A
66,1,3/7/87,28,F,36,Luke read the poster,Sensible,edin_semantics,emo_sem_emo_sem,0.962639368721284,1,1,1,1,340559.892423255,79,A
66,1,3/7/87,28,F,37,Owen swallowed the gum,Sensible,edin_semantics,emo_sem_emo_sem,1.64449831104139,2,1,1,1,340562.27990871,97,A
66,1,3/7/87,28,F,38,The puzzle solved Joe,Non-sensible,edin_semantics,emo_sem_emo_sem,1.02084549394203,1,2,2,1,340564.044078746,34,A
66,1,3/7/87,28,F,39,The cake iced Mary,Non-sensible,edin_semantics,emo_sem_emo_sem,0.997917888103984,1,2,2,1,340565.784716619,44,A
66,1,3/7/87,28,F,40,Alex dusted the house,Sensible,edin_semantics,emo_sem_emo_sem,1.04488760058302,1,2,2,1,340567.572381933,122,A
66,1,3/7/87,28,F,41,The juice drank Matt,Non-sensible,edin_semantics,emo_sem_emo_sem,1.1271483405144,2,2,2,1,340569.442437238,60,A
66,1,3/7/87,28,F,42,The room entered Ryan,Non-sensible,edin_semantics,emo_sem_emo_sem,2.17382844322128,1,2,2,1,340572.359176815,58,A
66,1,3/7/87,28,F,43,The mirror kissed Max,Non-sensible,edin_semantics,emo_sem_emo_sem,1.0324122479069,1,1,1,1,340574.135091925,23,A
66,1,3/7/87,28,F,44,Alex wrote the report,Sensible,edin_semantics,emo_sem_emo_sem,1.25632010126719,2,1,1,1,340576.134480633,149,A
66,1,3/7/87,28,F,45,Ian filed the report,Sensible,edin_semantics,emo_sem_emo_sem,1.07951666269219,2,1,1,1,340577.95743024,99,A
66,1,3/7/87,28,F,46,The hill climbed Luke,Non-sensible,edin_semantics,emo_sem_emo_sem,1.17426045256434,1,2,2,1,340579.874537683,68,A
66,1,3/7/87,28,F,47,The potatoes mashed Will,Non-sensible,edin_semantics,emo_sem_emo_sem,1.27981506020296,1,2,2,1,340581.897415256,28,A
66,1,3/7/87,28,F,48,Fred chopped the carrots,Sensible,edin_semantics,emo_sem_emo_sem,1.33896057331003,2,2,2,1,340583.97920069,102,A
66,1,3/7/87,28,F,49,The bike kicked Matt,Non-sensible,edin_semantics,emo_sem_emo_sem,0.83323316188762,1,1,1,1,340585.555129462,39,A
66,1,3/7/87,28,F,50,Fred lent the car,Sensible,edin_semantics,emo_sem_emo_sem,1.327011200774,2,2,2,1,340587.625060456,94,A
66,1,3/7/87,28,F,51,Joe iced the donut,Sensible,edin_semantics,emo_sem_emo_sem,0.985553825099487,1,1,1,1,340589.353958707,119,A
66,1,3/7/87,28,F,52,Liz weighed the sugar,Sensible,edin_semantics,emo_sem_emo_sem,1.479376444011,2,1,1,1,340591.576812675,139,A
66,1,3/7/87,28,F,53,Rose built the shed,Sensible,edin_semantics,emo_sem_emo_sem,1.09156353387516,1,1,1,1,340593.411492604,121,A
66,1,3/7/87,28,F,54,Luke watered the plants,Sensible,edin_semantics,emo_sem_emo_sem,0.880032251589,1,1,1,1,340595.03453445,129,A
66,1,3/7/87,28,F,55,Jay sold the bed,Sensible,edin_semantics,emo_sem_emo_sem,2.1267153689987,2,1,1,1,340597.904261658,113,A
