subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
2,2,26/4/96,19,m,1,Beth washed the pan,Sensible,edin_semantics,sem_emo_sem_emo,2.4238978719477,2,1,1,1,9947.72685511846,132,A
2,2,26/4/96,19,m,2,The book read Sean,Non-sensible,edin_semantics,sem_emo_sem_emo,1.4984422546986,1,1,1,1,9949.97329125892,4,A
2,2,26/4/96,19,m,3,The story wrote Ewan,Non-sensible,edin_semantics,sem_emo_sem_emo,1.71208684630437,1,1,1,1,9952.43138030923,74,A
2,2,26/4/96,19,m,4,The bowl scrubbed Liz,Non-sensible,edin_semantics,sem_emo_sem_emo,1.67772760977823,1,1,1,1,9954.85415469306,56,A
2,2,26/4/96,19,m,5,The money offered Matt,Non-sensible,edin_semantics,sem_emo_sem_emo,2.24400282491843,2,2,2,1,9957.84147239484,9,A
2,2,26/4/96,19,m,6,Fred served the dessert,Sensible,edin_semantics,sem_emo_sem_emo,1.57375252087331,2,2,2,1,9960.15843716164,145,A
2,2,26/4/96,19,m,7,Adam chewed the fat,Sensible,edin_semantics,sem_emo_sem_emo,1.72679514350421,2,1,1,1,9962.62828354877,106,A
2,2,26/4/96,19,m,8,Liam sliced the onion,Sensible,edin_semantics,sem_emo_sem_emo,1.44439872378462,1,1,1,1,9964.81590189508,78,A
2,2,26/4/96,19,m,9,Eve typed the message,Sensible,edin_semantics,sem_emo_sem_emo,1.59745257167378,1,1,1,1,9967.15636241296,124,A
2,2,26/4/96,19,m,10,The flour weighed Jen,Non-sensible,edin_semantics,sem_emo_sem_emo,3.23257069989268,1,1,1,1,9971.13161135714,64,A
2,2,26/4/96,19,m,11,Liz weighed the sugar,Sensible,edin_semantics,sem_emo_sem_emo,2.45620288598184,1,2,2,1,9974.33068780693,139,A
2,2,26/4/96,19,m,12,The plans cancelled Ian,Non-sensible,edin_semantics,sem_emo_sem_emo,1.40917385938519,2,2,2,1,9976.48295716954,7,A
2,2,26/4/96,19,m,13,The room searched Jen,Non-sensible,edin_semantics,sem_emo_sem_emo,3.1735043464214,1,1,1,1,9980.39941622236,10,A
2,2,26/4/96,19,m,14,Jack posted the gift,Sensible,edin_semantics,sem_emo_sem_emo,1.60958483217291,2,2,2,1,9982.75168603398,111,A
2,2,26/4/96,19,m,15,Josh crushed the ice,Sensible,edin_semantics,sem_emo_sem_emo,1.22143460099687,2,2,2,1,9984.71578925762,81,A
2,2,26/4/96,19,m,16,The towels passed Phil,Non-sensible,edin_semantics,sem_emo_sem_emo,1.13845074741039,2,2,2,1,9986.59755776839,43,A
2,2,26/4/96,19,m,17,The letter typed Phil,Non-sensible,edin_semantics,sem_emo_sem_emo,1.13883561345028,1,2,2,1,9988.47939363072,49,A
2,2,26/4/96,19,m,18,Erin tidied the garage,Sensible,edin_semantics,sem_emo_sem_emo,1.72673837576258,1,2,2,1,9990.94921083218,77,A
2,2,26/4/96,19,m,19,Andy pulled the rope,Sensible,edin_semantics,sem_emo_sem_emo,1.31523158672644,2,1,1,1,9993.00739872892,148,A
2,2,26/4/96,19,m,20,Emma pulled the rope,Sensible,edin_semantics,sem_emo_sem_emo,1.46818953882757,2,1,1,1,9995.21851699568,120,A
2,2,26/4/96,19,m,21,The mirror kissed Max,Non-sensible,edin_semantics,sem_emo_sem_emo,1.6915106248689,1,2,2,1,9997.65308399573,23,A
2,2,26/4/96,19,m,22,The milk sniffed Phil,Non-sensible,edin_semantics,sem_emo_sem_emo,3.66755463814843,1,1,1,1,10002.0635128391,18,A
2,2,26/4/96,19,m,23,Leo passed the salt,Sensible,edin_semantics,sem_emo_sem_emo,1.22137783325525,1,1,1,1,10004.0276564737,118,A
2,2,26/4/96,19,m,24,The bike kicked Matt,Non-sensible,edin_semantics,sem_emo_sem_emo,1.70376604249941,1,2,2,1,10006.4739913944,39,A
2,2,26/4/96,19,m,25,Kate wore the dress,Sensible,edin_semantics,sem_emo_sem_emo,2.4915015163715,1,1,1,1,10009.708279559,100,A
2,2,26/4/96,19,m,26,The lorry dented Lily,Non-sensible,edin_semantics,sem_emo_sem_emo,1.57453989264832,2,2,2,1,10012.0255836494,71,A
2,2,26/4/96,19,m,27,Fred stored the rice,Sensible,edin_semantics,sem_emo_sem_emo,1.29162614882443,1,2,2,1,10014.0599422444,127,A
2,2,26/4/96,19,m,28,The puzzle solved Joe,Non-sensible,edin_semantics,sem_emo_sem_emo,1.70358515545922,2,1,1,1,10016.5062540732,34,A
2,2,26/4/96,19,m,29,The lolly sucked Leah,Non-sensible,edin_semantics,sem_emo_sem_emo,2.4328161802805,2,1,1,1,10019.6817571572,12,A
2,2,26/4/96,19,m,30,Leo carried the wallet,Sensible,edin_semantics,sem_emo_sem_emo,1.70309124404048,2,1,1,1,10022.1281052275,150,A
2,2,26/4/96,19,m,31,Anna polished the trophy,Sensible,edin_semantics,sem_emo_sem_emo,2.185304659959,1,1,1,1,10025.0566272649,104,A
2,2,26/4/96,19,m,32,Eve ironed the trousers,Sensible,edin_semantics,sem_emo_sem_emo,1.62098167781005,2,1,1,1,10027.4206576206,130,A
2,2,26/4/96,19,m,33,The thread measured Amy,Non-sensible,edin_semantics,sem_emo_sem_emo,1.92640591564668,2,2,2,1,10030.090436143,51,A
2,2,26/4/96,19,m,34,Ben got the radio,Sensible,edin_semantics,sem_emo_sem_emo,1.83237191658009,1,1,1,1,10032.6660966373,88,A
2,2,26/4/96,19,m,35,Amy lifted the crate,Sensible,edin_semantics,sem_emo_sem_emo,1.77366252636421,1,1,1,1,10035.1830082926,144,A
2,2,26/4/96,19,m,36,Tom grated the carrots,Sensible,edin_semantics,sem_emo_sem_emo,1.42109989582968,1,1,1,1,10037.3470667435,140,A
2,2,26/4/96,19,m,37,Kate hugged the pillow,Sensible,edin_semantics,sem_emo_sem_emo,1.71498007676746,1,1,1,1,10039.8051679812,86,A
2,2,26/4/96,19,m,38,The bushes trimmed Jon,Non-sensible,edin_semantics,sem_emo_sem_emo,1.94985997290496,2,1,1,1,10042.4984669503,32,A
2,2,26/4/96,19,m,39,Lucy wiped the desk,Sensible,edin_semantics,sem_emo_sem_emo,1.58581422259704,2,2,2,1,10044.8271909782,115,A
2,2,26/4/96,19,m,40,The photo took Beth,Non-sensible,edin_semantics,sem_emo_sem_emo,1.47966464056117,1,2,2,1,10047.0500688269,53,A
2,2,26/4/96,19,m,41,Max kicked the door,Sensible,edin_semantics,sem_emo_sem_emo,1.85649499930878,1,1,1,1,10049.6492443155,114,A
2,2,26/4/96,19,m,42,Josh scrubbed the pot,Sensible,edin_semantics,sem_emo_sem_emo,1.16224958049497,1,2,2,1,10051.5545740046,131,A
2,2,26/4/96,19,m,43,The hill climbed Luke,Non-sensible,edin_semantics,sem_emo_sem_emo,1.40865525239496,2,1,1,1,10053.7068513853,68,A
2,2,26/4/96,19,m,44,Rob measured the curtains,Sensible,edin_semantics,sem_emo_sem_emo,2.84392014286277,2,1,1,1,10057.294037976,126,A
2,2,26/4/96,19,m,45,Dan brushed the hair,Sensible,edin_semantics,sem_emo_sem_emo,2.13828397212637,2,2,2,1,10060.1754992354,147,A
2,2,26/4/96,19,m,46,Ian mailed the invite,Sensible,edin_semantics,sem_emo_sem_emo,2.51460630769907,2,2,2,1,10063.4333726324,89,A
2,2,26/4/96,19,m,47,The shirt ironed Josh,Non-sensible,edin_semantics,sem_emo_sem_emo,1.95014124583759,1,2,2,1,10066.1266562069,55,A
2,2,26/4/96,19,m,48,The cheese grated Andy,Non-sensible,edin_semantics,sem_emo_sem_emo,1.49161922123494,1,2,2,1,10068.3612852986,65,A
2,2,26/4/96,19,m,49,The museum visited Mary,Non-sensible,edin_semantics,sem_emo_sem_emo,1.31525499940835,2,1,1,1,10070.4195732605,16,A
2,2,26/4/96,19,m,50,The dish served Kate,Non-sensible,edin_semantics,sem_emo_sem_emo,1.85599114551587,2,1,1,1,10073.0187429762,70,A
2,2,26/4/96,19,m,51,Jay squeezed the lemon,Sensible,edin_semantics,sem_emo_sem_emo,2.10296224977174,1,1,1,1,10075.8649306215,76,A
2,2,26/4/96,19,m,52,Tom offered the sweets,Sensible,edin_semantics,sem_emo_sem_emo,1.47979645718078,2,1,1,1,10078.0878472775,84,A
