subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
16,4,14/9/93,22,f,1,The turnip mashed Ella,Non-sensible,edin_semantics,sem_emo_sem_emo,1.21214233111823,2,2,2,1,455286.513261522,103,B
16,4,14/9/93,22,f,2,Matt kicked the bike,Sensible,edin_semantics,sem_emo_sem_emo,0.840056087821722,1,2,2,1,455288.101014828,39,B
16,4,14/9/93,22,f,3,The bed sold Jay,Non-sensible,edin_semantics,sem_emo_sem_emo,0.852131580584683,1,2,2,1,455289.700542789,113,B
16,4,14/9/93,22,f,4,Lily got the kettle,Sensible,edin_semantics,sem_emo_sem_emo,0.924363880592864,1,2,2,1,455291.370637543,13,B
16,4,14/9/93,22,f,5,Andy grated the cheese,Sensible,edin_semantics,sem_emo_sem_emo,0.832242665754166,1,2,2,1,455292.946690601,65,B
16,4,14/9/93,22,f,6,Tom knitted the scarf,Sensible,edin_semantics,sem_emo_sem_emo,1.31415043387096,1,1,1,1,455295.004888761,66,B
16,4,14/9/93,22,f,7,The crate lifted Amy,Non-sensible,edin_semantics,sem_emo_sem_emo,0.973087600665167,2,1,1,1,455296.721950001,144,B
16,4,14/9/93,22,f,8,Joe wore the jumper,Sensible,edin_semantics,sem_emo_sem_emo,0.820754093700089,2,2,2,1,455298.286220064,25,B
16,4,14/9/93,22,f,9,Beth took the photo,Sensible,edin_semantics,sem_emo_sem_emo,0.844868837681133,1,2,2,1,455299.873954127,53,B
16,4,14/9/93,22,f,10,The beer drank Jack,Non-sensible,edin_semantics,sem_emo_sem_emo,0.856285247311462,1,2,2,1,455301.473501011,135,B
16,4,14/9/93,22,f,11,The gift posted Jack,Non-sensible,edin_semantics,sem_emo_sem_emo,0.785111649660394,2,2,2,1,455303.002439409,111,B
