subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
15,3,17/9/96,19,f,1,The trousers ironed Eve,Non-sensible,edin_semantics,emo_sem_emo_sem,1.16691159113543,2,1,1,1,450491.996133058,130,B
15,3,17/9/96,19,f,2,The door kicked Max,Non-sensible,edin_semantics,emo_sem_emo_sem,1.11213040031726,2,1,1,1,450493.854346164,114,B
15,3,17/9/96,19,f,3,The curtains measured Rob,Non-sensible,edin_semantics,emo_sem_emo_sem,1.03042205696693,1,1,1,1,450495.630304096,126,B
15,3,17/9/96,19,f,4,The ribbon cut Lucy,Non-sensible,edin_semantics,emo_sem_emo_sem,1.03054200683255,2,2,2,1,450497.406213598,95,B
15,3,17/9/96,19,f,5,The hospital visited Tom,Non-sensible,edin_semantics,emo_sem_emo_sem,1.46789704059483,1,2,2,1,450499.61738318,91,B
15,3,17/9/96,19,f,6,The rope pulled Emma,Non-sensible,edin_semantics,emo_sem_emo_sem,2.50260907103075,1,1,1,1,450502.863454981,120,B
15,3,17/9/96,19,f,7,Matt kicked the bike,Sensible,edin_semantics,emo_sem_emo_sem,1.26826894952683,1,2,2,1,450504.874650734,39,B
15,3,17/9/96,19,f,8,The hair brushed Dan,Non-sensible,edin_semantics,emo_sem_emo_sem,1.27987715078052,1,2,2,1,450506.897568224,147,B
15,3,17/9/96,19,f,9,The wallet carried Leo,Non-sensible,edin_semantics,emo_sem_emo_sem,1.2207588403835,2,1,1,1,450508.86166792,150,B
15,3,17/9/96,19,f,10,Phil chopped the herbs,Sensible,edin_semantics,emo_sem_emo_sem,1.17390621069353,1,2,2,1,450510.778723194,27,B
15,3,17/9/96,19,f,11,The box labeled Ian,Non-sensible,edin_semantics,emo_sem_emo_sem,0.891717297956347,1,1,1,1,450512.413551069,136,B
15,3,17/9/96,19,f,12,Phil typed the letter,Sensible,edin_semantics,emo_sem_emo_sem,1.25631372741191,1,2,2,1,450514.412927586,49,B
15,3,17/9/96,19,f,13,Lily got the kettle,Sensible,edin_semantics,emo_sem_emo_sem,1.07956175302388,1,2,2,1,450516.235901715,13,B
15,3,17/9/96,19,f,14,The pan washed Beth,Non-sensible,edin_semantics,emo_sem_emo_sem,1.06785573170055,1,1,1,1,450518.04716373,132,B
15,3,17/9/96,19,f,15,Amy hugged the tree,Sensible,edin_semantics,emo_sem_emo_sem,1.07988504046807,1,2,2,1,450519.87011156,11,B
15,3,17/9/96,19,f,16,The socks knitted Ryan,Non-sensible,edin_semantics,emo_sem_emo_sem,1.02123851171928,2,2,2,1,450521.634282969,141,B
