subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
53,2,25/6/95,20,f,1,The eggs whisked Dan,Non-sensible,edin_semantics,sem_emo_sem_emo,7.39956041614641,2,1,1,1,84365.3753242917,62,A
53,2,25/6/95,20,f,2,Hugh dialed the hotline,Sensible,edin_semantics,sem_emo_sem_emo,1.89903458971821,2,1,1,1,84368.0215635342,138,A
53,2,25/6/95,20,f,3,Tom grated the carrots,Sensible,edin_semantics,sem_emo_sem_emo,1.61756494414294,2,1,1,1,84370.3855704503,140,A
53,2,25/6/95,20,f,4,The table wiped Beth,Non-sensible,edin_semantics,sem_emo_sem_emo,1.27658791083377,2,1,1,1,84372.4085300946,40,A
53,2,25/6/95,20,f,5,The flour weighed Jen,Non-sensible,edin_semantics,sem_emo_sem_emo,1.23217570268025,2,1,1,1,84374.3844411823,64,A
53,2,25/6/95,20,f,6,The card posted Erin,Non-sensible,edin_semantics,sem_emo_sem_emo,6.84169561465387,1,1,1,1,84381.9704007346,36,A
53,2,25/6/95,20,f,7,Max kicked the door,Sensible,edin_semantics,sem_emo_sem_emo,3.47807068044494,2,1,1,1,84386.1926654349,114,A
53,2,25/6/95,20,f,8,The lorry dented Lily,Non-sensible,edin_semantics,sem_emo_sem_emo,5.14820960830548,1,2,2,1,84392.0850979282,71,A
53,2,25/6/95,20,f,9,The shirt ironed Josh,Non-sensible,edin_semantics,sem_emo_sem_emo,2.37265138076327,1,2,2,1,84395.2018217745,55,A
53,2,25/6/95,20,f,10,The shelf dusted Jake,Non-sensible,edin_semantics,sem_emo_sem_emo,1.24363676250505,1,2,2,1,84397.1894447279,47,A
53,2,25/6/95,20,f,11,Luke fixed the radio,Sensible,edin_semantics,sem_emo_sem_emo,2.18451809186081,1,1,1,1,84400.1179830074,112,A
53,2,25/6/95,20,f,12,Rob measured the curtains,Sensible,edin_semantics,sem_emo_sem_emo,1.38417883036891,1,1,1,1,84402.2467766471,126,A
53,2,25/6/95,20,f,13,John carried the kettle,Sensible,edin_semantics,sem_emo_sem_emo,1.26712752517778,2,2,2,1,84404.2579426411,105,A
53,2,25/6/95,20,f,14,Hugh kissed the rose,Sensible,edin_semantics,sem_emo_sem_emo,2.44289563427446,2,1,1,1,84407.4452353133,98,A
53,2,25/6/95,20,f,15,Jay squeezed the lemon,Sensible,edin_semantics,sem_emo_sem_emo,10.80554460641,1,1,1,1,84418.9947933722,76,A
53,2,25/6/95,20,f,16,The ball squeezed Josh,Non-sensible,edin_semantics,sem_emo_sem_emo,2.14952393385465,2,2,2,1,84421.8880372963,1,A
53,2,25/6/95,20,f,17,Josh crushed the ice,Sensible,edin_semantics,sem_emo_sem_emo,1.64471548444999,2,2,2,1,84424.2755683303,81,A
53,2,25/6/95,20,f,18,Fred served the dessert,Sensible,edin_semantics,sem_emo_sem_emo,2.18517685825645,2,2,2,1,84427.2041223253,145,A
53,2,25/6/95,20,f,19,The handle pulled Tim,Non-sensible,edin_semantics,sem_emo_sem_emo,1.62024587317137,2,2,2,1,84429.5681507299,73,A
53,2,25/6/95,20,f,20,The trolley pushed Matt,Non-sensible,edin_semantics,sem_emo_sem_emo,2.60829827557609,1,1,1,1,84432.9200772687,26,A
53,2,25/6/95,20,f,21,Jack posted the gift,Sensible,edin_semantics,sem_emo_sem_emo,7.68908407418348,1,2,2,1,84441.3529162921,111,A
53,2,25/6/95,20,f,22,The room tidied Sam,Non-sensible,edin_semantics,sem_emo_sem_emo,4.80693462272757,2,1,1,1,84446.9041918261,2,A
53,2,25/6/95,20,f,23,The story wrote Ewan,Non-sensible,edin_semantics,sem_emo_sem_emo,1.85525805586076,2,1,1,1,84449.5034293377,74,A
53,2,25/6/95,20,f,24,Tom visited the hospital,Sensible,edin_semantics,sem_emo_sem_emo,3.14848126123252,1,2,2,1,84453.3964384921,91,A
53,2,25/6/95,20,f,25,Lucy counted the shoes,Sensible,edin_semantics,sem_emo_sem_emo,2.13721295633877,2,2,2,1,84456.2779022364,123,A
53,2,25/6/95,20,f,26,Sam sucked the candy,Sensible,edin_semantics,sem_emo_sem_emo,1.23172380305186,2,2,2,1,84458.2538235872,87,A
53,2,25/6/95,20,f,27,The letter typed Phil,Non-sensible,edin_semantics,sem_emo_sem_emo,1.76072315487545,1,2,2,1,84460.758950836,49,A
53,2,25/6/95,20,f,28,The number dialed Tom,Non-sensible,edin_semantics,sem_emo_sem_emo,1.22013252942998,1,2,2,1,84462.7232655184,63,A
53,2,25/6/95,20,f,29,Beth washed the pan,Sensible,edin_semantics,sem_emo_sem_emo,1.69040962505096,1,1,1,1,84465.1576382423,132,A
53,2,25/6/95,20,f,30,The cake iced Mary,Non-sensible,edin_semantics,sem_emo_sem_emo,1.52525362024608,1,1,1,1,84467.4275730617,44,A
53,2,25/6/95,20,f,31,The scarf knitted Tom,Non-sensible,edin_semantics,sem_emo_sem_emo,1.52562149027654,2,1,1,1,84469.6974754879,66,A
53,2,25/6/95,20,f,32,The mirror kissed Max,Non-sensible,edin_semantics,sem_emo_sem_emo,1.25521007560019,2,2,2,1,84471.6969039583,23,A
53,2,25/6/95,20,f,33,Jane licked the plate,Sensible,edin_semantics,sem_emo_sem_emo,5.06582147430163,1,1,1,1,84477.5069419032,96,A
53,2,25/6/95,20,f,34,The spoon licked Will,Non-sensible,edin_semantics,sem_emo_sem_emo,3.32504155776405,1,2,2,1,84481.5763253344,21,A
53,2,25/6/95,20,f,35,Dan brushed the hair,Sensible,edin_semantics,sem_emo_sem_emo,1.54912187466107,2,2,2,1,84483.8697810644,147,A
53,2,25/6/95,20,f,36,Tom offered the sweets,Sensible,edin_semantics,sem_emo_sem_emo,4.17199704036466,1,1,1,1,84488.7859682759,84,A
53,2,25/6/95,20,f,37,Liam mixed the nuts,Sensible,edin_semantics,sem_emo_sem_emo,1.39620308094891,2,2,2,1,84490.9265369639,83,A
53,2,25/6/95,20,f,38,Joe iced the donut,Sensible,edin_semantics,sem_emo_sem_emo,1.41950012653251,1,2,2,1,84493.0905697944,119,A
53,2,25/6/95,20,f,39,The sofa sold Carl,Non-sensible,edin_semantics,sem_emo_sem_emo,2.41942379430111,1,1,1,1,84496.2543970411,38,A
53,2,25/6/95,20,f,40,Ryan stroked the blanket,Sensible,edin_semantics,sem_emo_sem_emo,5.06580672103155,2,1,1,1,84502.0644109317,116,A
53,2,25/6/95,20,f,41,Erin punched the monitor,Sensible,edin_semantics,sem_emo_sem_emo,3.05503938646871,1,2,2,1,84505.8633050124,125,A
53,2,25/6/95,20,f,42,Liam sliced the onion,Sensible,edin_semantics,sem_emo_sem_emo,3.04307799774688,1,1,1,1,84509.6504246862,78,A
53,2,25/6/95,20,f,43,The lolly sucked Leah,Non-sensible,edin_semantics,sem_emo_sem_emo,5.94790838463814,1,1,1,1,84516.3425537108,12,A
53,2,25/6/95,20,f,44,Jay sold the bed,Sensible,edin_semantics,sem_emo_sem_emo,1.70185721447342,1,2,2,1,84518.7888791638,113,A
53,2,25/6/95,20,f,45,Rose built the shed,Sensible,edin_semantics,sem_emo_sem_emo,1.40813784959028,2,2,2,1,84520.941186979,121,A
53,2,25/6/95,20,f,46,Lucy cut the ribbon,Sensible,edin_semantics,sem_emo_sem_emo,1.37257280346239,2,2,2,1,84523.0582100605,95,A
53,2,25/6/95,20,f,47,The towels passed Phil,Non-sensible,edin_semantics,sem_emo_sem_emo,1.11376388774079,2,2,2,1,84524.9164928612,43,A
53,2,25/6/95,20,f,48,Jack drank the beer,Sensible,edin_semantics,sem_emo_sem_emo,0.86717903339013,2,2,2,1,84526.527786375,135,A
53,2,25/6/95,20,f,49,The floor cleaned Tim,Non-sensible,edin_semantics,sem_emo_sem_emo,0.772794551812694,2,2,2,1,84528.044994963,5,A
53,2,25/6/95,20,f,50,Fred lent the car,Sensible,edin_semantics,sem_emo_sem_emo,2.25500449172978,2,1,1,1,84531.0441017477,94,A
53,2,25/6/95,20,f,51,The dishes washed Mark,Non-sensible,edin_semantics,sem_emo_sem_emo,9.34667853770952,1,2,2,1,84541.1352719368,57,A
53,2,25/6/95,20,f,52,Alex dusted the house,Sensible,edin_semantics,sem_emo_sem_emo,1.45469120886992,2,1,1,1,84543.3346061786,122,A
53,2,25/6/95,20,f,53,Kate wore the dress,Sensible,edin_semantics,sem_emo_sem_emo,1.09029717932572,2,1,1,1,84545.169353636,100,A
53,2,25/6/95,20,f,54,The teeth brushed Carl,Non-sensible,edin_semantics,sem_emo_sem_emo,8.59365339201759,1,1,1,1,84554.5078303077,72,A
