subject_column,AssignedList_column,subject_dob_column,subject_age_column,subject_gender_column,trialnum_column,Stim_column,Type_column,Experiment_column,OrderGroup_column,ReactionTime_column,StimSide_column,StimPosition_column,Response_column,Valid_column,TrialEndSecs_column,PairID_column,List_column
22,2,13/1/95,21,f,1,The sofa sold Carl,Non-sensible,edin_semantics,sem_emo_sem_emo,2.3653209398035,2,2,2,1,602168.223224228,38,A
22,2,13/1/95,21,f,2,The herbs chopped Phil,Non-sensible,edin_semantics,sem_emo_sem_emo,0.839636904536746,2,1,1,1,602169.810983949,27,A
22,2,13/1/95,21,f,3,Owen swallowed the gum,Sensible,edin_semantics,sem_emo_sem_emo,0.935454116202891,1,1,2,0,602171.492831229,97,A
22,2,13/1/95,21,f,4,The cake iced Mary,Non-sensible,edin_semantics,sem_emo_sem_emo,0.77205731428694,2,2,2,1,602173.010010045,44,A
22,2,13/1/95,21,f,5,The potatoes mashed Will,Non-sensible,edin_semantics,sem_emo_sem_emo,0.879939434933476,2,2,2,1,602174.633044662,28,A
22,2,13/1/95,21,f,6,Beth washed the pan,Sensible,edin_semantics,sem_emo_sem_emo,0.738778909784742,2,2,2,1,602176.114958845,132,A
22,2,13/1/95,21,f,7,Josh scrubbed the pot,Sensible,edin_semantics,sem_emo_sem_emo,0.774382867384702,2,1,1,1,602177.632157546,131,A
22,2,13/1/95,21,f,8,Rose built the shed,Sensible,edin_semantics,sem_emo_sem_emo,0.726877248147503,2,1,1,1,602179.102345502,121,A
22,2,13/1/95,21,f,9,The room tidied Sam,Non-sensible,edin_semantics,sem_emo_sem_emo,1.02072343265172,2,2,1,0,602180.866461105,2,A
22,2,13/1/95,21,f,10,The plans cancelled Ian,Non-sensible,edin_semantics,sem_emo_sem_emo,0.926954670459963,2,1,1,1,602182.536559387,7,A
22,2,13/1/95,21,f,11,The book read Sean,Non-sensible,edin_semantics,sem_emo_sem_emo,0.985474514192902,2,2,2,1,602184.265411961,4,A
22,2,13/1/95,21,f,12,Emma pulled the rope,Sensible,edin_semantics,sem_emo_sem_emo,1.77345950948074,2,2,1,0,602186.782395778,120,A
22,2,13/1/95,21,f,13,Ian dented the bowl,Sensible,edin_semantics,sem_emo_sem_emo,1.45620448957197,1,2,2,1,602188.981672358,146,A
